Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.306,-0.013,-0.956,-0.183,1445225
-0.306,-0.013,-0.956,-0.183,1445231
-0.307,-0.014,-0.957,-0.244,1445236
-0.307,-0.014,-0.957,-0.244,1445241
-0.307,-0.014,-0.957,-0.244,1445247
-0.307,-0.013,-0.957,-0.183,1445252
-0.307,-0.013,-0.957,-0.244,1445257
-0.306,-0.014,-0.957,-0.122,1445263
-0.306,-0.014,-0.957,-0.183,1445268
-0.305,-0.013,-0.956,-0.244,1445273
-0.305,-0.013,-0.956,-0.183,1445279
-0.308,-0.013,-0.956,-0.305,1445284
-0.308,-0.013,-0.956,-0.183,1445289
-0.307,-0.014,-0.955,-0.183,1445294
-0.307,-0.014,-0.955,-0.366,1445300
-0.308,-0.014,-0.954,-0.305,1445305
-0.308,-0.014,-0.954,-0.366,1445310
-0.307,-0.013,-0.956,-0.305,1445316
-0.307,-0.013,-0.956,-0.122,1445321
-0.306,-0.012,-0.958,-0.122,1445326
-0.305,-0.013,-0.957,-0.122,1445332
-0.305,-0.013,-0.957,-0.122,1445337
-0.306,-0.013,-0.955,-0.244,1445342
-0.306,-0.013,-0.955,-0.183,1445347
-0.307,-0.014,-0.956,-0.122,1445353
-0.307,-0.014,-0.956,-0.305,1445358
-0.306,-0.014,-0.957,-0.244,1445363
-0.306,-0.014,-0.957,-0.183,1445369
-0.306,-0.014,-0.956,-0.305,1445374
-0.306,-0.014,-0.956,-0.305,1445379
-0.308,-0.013,-0.955,-0.244,1445385
-0.308,-0.013,-0.955,-0.305,1445390
-0.306,-0.013,-0.956,-0.183,1445395
-0.306,-0.013,-0.955,-0.183,1445401
-0.306,-0.013,-0.955,-0.122,1445406
-0.306,-0.012,-0.959,-0.244,1445411
-0.306,-0.012,-0.959,-0.183,1445416
-0.308,-0.015,-0.958,-0.183,1445422
-0.308,-0.015,-0.958,-0.244,1445427
-0.307,-0.015,-0.956,-0.183,1445432
-0.307,-0.015,-0.956,-0.305,1445438
-0.307,-0.014,-0.955,-0.183,1445443
-0.307,-0.014,-0.955,-0.061,1445448
-0.305,-0.014,-0.958,-0.122,1445454
-0.305,-0.014,-0.958,-0.122,1445459
-0.305,-0.012,-0.955,-0.183,1445464
-0.305,-0.012,-0.955,-0.183,1445469
-0.306,-0.013,-0.955,-0.244,1445475
-0.306,-0.013,-0.957,-0.061,1445480
-0.306,-0.013,-0.957,-0.244,1445485
