Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
0.037,-0.297,-0.96,-0.244,1506008
0.037,-0.297,-0.96,-0.183,1506013
0.04,-0.297,-0.959,-0.183,1506018
0.04,-0.297,-0.959,-0.122,1506023
0.04,-0.297,-0.963,-0.244,1506029
0.04,-0.297,-0.963,-0.244,1506034
0.039,-0.298,-0.963,-0.366,1506039
0.039,-0.298,-0.963,-0.366,1506044
0.04,-0.298,-0.962,-0.122,1506050
0.04,-0.298,-0.961,-0.244,1506055
0.04,-0.298,-0.961,-0.061,1506060
0.042,-0.298,-0.961,-0.122,1506065
0.042,-0.298,-0.961,-0.183,1506071
0.043,-0.298,-0.963,-0.122,1506076
0.043,-0.298,-0.963,-0.122,1506081
0.043,-0.298,-0.962,-0.122,1506086
0.043,-0.298,-0.962,-0.305,1506092
0.042,-0.298,-0.961,-0.183,1506097
0.042,-0.298,-0.961,-0.183,1506102
0.043,-0.299,-0.961,-0.183,1506107
0.043,-0.299,-0.961,-0.244,1506113
0.042,-0.298,-0.961,-0.183,1506118
0.042,-0.298,-0.961,-0.183,1506123
0.042,-0.299,-0.962,-0.183,1506128
0.042,-0.299,-0.962,-0.366,1506134
0.041,-0.298,-0.963,-0.305,1506139
0.04,-0.298,-0.96,-0.183,1506144
0.04,-0.298,-0.96,-0.061,1506149
0.04,-0.301,-0.959,-0.183,1506155
0.04,-0.301,-0.959,-0.122,1506160
0.042,-0.302,-0.96,0.0,1506165
0.042,-0.302,-0.96,0.0,1506170
0.04,-0.302,-0.959,-0.061,1506176
0.04,-0.302,-0.959,-0.183,1506181
0.039,-0.302,-0.959,-0.122,1506186
0.039,-0.302,-0.959,-0.122,1506191
0.041,-0.303,-0.959,-0.183,1506197
0.041,-0.303,-0.959,-0.183,1506202
0.04,-0.302,-0.958,-0.061,1506207
0.04,-0.302,-0.958,-0.061,1506212
0.039,-0.301,-0.958,-0.366,1506218
0.039,-0.301,-0.958,-0.305,1506223
0.039,-0.302,-0.959,-0.122,1506228
0.039,-0.302,-0.959,-0.305,1506233
0.038,-0.303,-0.958,-0.305,1506239
0.04,-0.302,-0.958,-0.183,1506244
0.04,-0.302,-0.958,-0.122,1506249
0.04,-0.301,-0.961,-0.244,1506254
0.04,-0.301,-0.961,-0.244,1506260
0.041,-0.301,-0.959,-0.122,1506265
0.041,-0.301,-0.959,-0.244,1506270
0.041,-0.302,-0.96,-0.183,1506275
0.041,-0.302,-0.96,-0.061,1506281
0.042,-0.302,-0.96,-0.061,1506286
0.042,-0.302,-0.96,0.0,1506291
0.042,-0.3,-0.96,-0.061,1506296
0.042,-0.3,-0.96,-0.122,1506301
0.041,-0.3,-0.96,0.0,1506307
0.041,-0.3,-0.96,-0.244,1506312
0.043,-0.298,-0.96,-0.183,1506317
0.043,-0.298,-0.96,-0.122,1506322
0.043,-0.296,-0.961,-0.183,1506328
0.042,-0.299,-0.961,-0.122,1506333
0.042,-0.299,-0.961,-0.183,1506338
0.042,-0.298,-0.961,-0.244,1506343
0.042,-0.298,-0.961,-0.244,1506349
0.042,-0.297,-0.961,-0.244,1506354
0.042,-0.297,-0.961,-0.305,1506359
0.04,-0.297,-0.962,-0.305,1506364
0.04,-0.297,-0.962,-0.061,1506370
0.041,-0.297,-0.962,-0.122,1506375
0.041,-0.297,-0.962,-0.061,1506380
0.041,-0.296,-0.962,-0.183,1506385
0.041,-0.296,-0.962,-0.183,1506391
0.04,-0.297,-0.962,-0.244,1506396
0.04,-0.297,-0.962,-0.305,1506401
0.041,-0.298,-0.961,-0.244,1506406
0.041,-0.298,-0.961,-0.061,1506412
0.041,-0.299,-0.961,-0.183,1506417
0.039,-0.298,-0.962,-0.244,1506422
0.039,-0.298,-0.962,-0.244,1506427
0.04,-0.3,-0.961,-0.183,1506433
0.04,-0.3,-0.961,-0.244,1506438
0.039,-0.301,-0.96,-0.244,1506443
0.039,-0.301,-0.96,-0.183,1506448
0.037,-0.3,-0.961,-0.244,1506454
0.037,-0.3,-0.961,-0.183,1506459
0.037,-0.299,-0.96,-0.305,1506464
0.037,-0.299,-0.96,-0.183,1506469
0.036,-0.299,-0.96,-0.122,1506475
0.036,-0.299,-0.96,-0.183,1506480
0.038,-0.299,-0.959,-0.244,1506485
0.038,-0.299,-0.959,-0.183,1506490
0.039,-0.301,-0.961,-0.122,1506496
0.039,-0.301,-0.961,-0.366,1506501
0.039,-0.301,-0.96,-0.183,1506506
0.04,-0.3,-0.961,-0.244,1506511
0.04,-0.3,-0.961,-0.122,1506517
0.041,-0.301,-0.961,-0.305,1506522
0.041,-0.301,-0.961,-0.305,1506527
0.042,-0.302,-0.96,-0.244,1506532
0.042,-0.302,-0.96,-0.183,1506538
0.043,-0.3,-0.959,-0.183,1506543
0.043,-0.3,-0.959,-0.061,1506548
0.044,-0.302,-0.96,-0.122,1506553
0.044,-0.302,-0.96,-0.183,1506559
0.044,-0.302,-0.959,-0.183,1506564
0.044,-0.302,-0.959,-0.244,1506569
0.043,-0.302,-0.959,-0.244,1506574
0.043,-0.302,-0.959,-0.183,1506580
0.043,-0.303,-0.957,-0.122,1506585
0.043,-0.303,-0.957,-0.122,1506590
0.043,-0.301,-0.959,-0.244,1506596
0.043,-0.3,-0.958,-0.244,1506601
0.043,-0.3,-0.958,-0.183,1506606
0.044,-0.3,-0.96,-0.183,1506611
0.044,-0.3,-0.96,-0.244,1506617
0.044,-0.301,-0.96,-0.183,1506622
0.044,-0.301,-0.96,-0.183,1506627
0.042,-0.3,-0.961,-0.183,1506632
0.042,-0.3,-0.961,-0.183,1506638
0.042,-0.3,-0.961,-0.183,1506643
0.042,-0.3,-0.961,-0.183,1506648
0.042,-0.301,-0.959,-0.183,1506653
0.042,-0.301,-0.959,-0.122,1506659
0.041,-0.3,-0.959,-0.122,1506664
0.041,-0.3,-0.959,-0.122,1506669
0.038,-0.302,-0.959,-0.183,1506674
0.038,-0.302,-0.959,-0.061,1506680
0.037,-0.298,-0.958,-0.244,1506685
0.038,-0.299,-0.959,-0.244,1506690
0.038,-0.299,-0.959,-0.061,1506695
0.037,-0.301,-0.961,-0.122,1506701
0.037,-0.301,-0.961,-0.305,1506706
0.038,-0.301,-0.967,-0.183,1506711
0.038,-0.301,-0.967,-0.183,1506716
0.037,-0.298,-0.963,-0.061,1506722
0.037,-0.298,-0.963,0.0,1506727
0.037,-0.296,-0.955,0.0,1506732
0.037,-0.296,-0.955,-0.061,1506737
0.036,-0.297,-0.959,-0.244,1506742
0.036,-0.297,-0.959,-0.305,1506748
0.037,-0.297,-0.966,-0.305,1506753
