Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.021, -0.136, 0.995, -0.122, 88260
-0.021, -0.133, 0.997, -0.183, 88276
-0.022, -0.133, 0.996, -0.183, 88302
-0.020, -0.133, 0.996, -0.061, 88320
-0.018, -0.131, 0.999, -0.305, 88336
-0.022, -0.134, 0.996, -0.183, 88354
-0.019, -0.136, 0.998, -0.244, 88371
-0.021, -0.133, 0.995, 0.000, 88387
-0.018, -0.133, 0.994, -0.122, 88416
-0.019, -0.132, 0.997, 0.000, 88432
-0.022, -0.133, 0.995, 0.000, 88448
-0.023, -0.133, 0.996, -0.061, 88476
-0.023, -0.134, 0.997, -0.305, 88495
-0.023, -0.131, 0.992, -0.244, 88512
-0.019, -0.132, 0.997, -0.183, 88539
-0.022, -0.134, 0.996, -0.122, 88556
-0.021, -0.130, 0.997, -0.244, 88573
-0.021, -0.136, 0.998, -0.244, 88603
-0.023, -0.130, 0.998, -0.183, 88619
-0.021, -0.135, 0.992, -0.061, 88635
-0.021, -0.131, 0.998, 0.000, 88662
-0.015, -0.133, 0.996, -0.122, 88679
-0.022, -0.132, 0.995, -0.122, 88695
-0.021, -0.132, 0.999, -0.061, 88723
-0.020, -0.132, 0.996, -0.122, 88739
-0.021, -0.137, 0.999, -0.183, 88756
-0.025, -0.133, 0.994, -0.244, 88785
-0.019, -0.135, 0.995, -0.061, 88804
-0.019, -0.131, 0.997, -0.061, 88832
-0.021, -0.135, 0.997, -0.061, 88850
-0.024, -0.133, 1.000, -0.183, 88866
-0.022, -0.132, 0.996, -0.122, 88893
-0.021, -0.135, 0.993, -0.183, 88910
-0.023, -0.137, 0.998, -0.305, 88926
-0.017, -0.131, 0.996, -0.122, 88952
-0.023, -0.131, 0.996, -0.183, 88968
-0.023, -0.133, 0.995, -0.061, 88985
-0.021, -0.132, 0.992, -0.183, 89014
-0.020, -0.135, 0.998, -0.122, 89031
-0.021, -0.135, 0.995, -0.244, 89047
-0.022, -0.137, 0.995, -0.244, 89074
-0.021, -0.137, 0.994, -0.244, 89092
-0.017, -0.130, 0.994, -0.183, 89108
-0.018, -0.131, 0.996, -0.122, 89135
-0.020, -0.136, 0.994, -0.122, 89153
-0.016, -0.132, 0.995, -0.061, 89170
-0.023, -0.136, 0.996, 0.000, 89197
-0.019, -0.130, 0.995, -0.061, 89213
-0.024, -0.129, 0.996, 0.000, 89228
-0.020, -0.136, 0.992, -0.183, 89254
-0.023, -0.131, 0.999, -0.183, 89272
-0.022, -0.133, 0.996, -0.061, 89289
-0.022, -0.134, 0.997, -0.244, 89314
-0.021, -0.134, 0.998, -0.122, 89331
-0.021, -0.134, 0.996, -0.183, 89348
-0.021, -0.133, 0.993, -0.244, 89374
-0.021, -0.133, 0.994, -0.061, 89391
-0.019, -0.131, 0.998, -0.244, 89407
-0.020, -0.132, 0.998, -0.183, 89432
-0.022, -0.135, 0.995, -0.305, 89449
-0.018, -0.133, 0.994, -0.061, 89465
-0.020, -0.134, 0.994, -0.183, 89492
-0.020, -0.132, 0.995, -0.122, 89509
-0.022, -0.135, 0.995, -0.427, 89526
-0.021, -0.134, 0.995, -0.122, 89556
-0.023, -0.134, 0.998, -0.244, 89574
-0.023, -0.133, 0.991, -0.305, 89592
-0.021, -0.132, 0.995, -0.183, 89621
-0.021, -0.135, 0.996, -0.183, 89638
-0.022, -0.132, 0.997, -0.183, 89655
-0.020, -0.134, 0.994, -0.061, 89672
-0.021, -0.136, 0.993, 0.000, 89687
-0.017, -0.136, 0.995, -0.244, 89703
-0.021, -0.129, 0.994, -0.183, 89733
-0.023, -0.133, 0.996, -0.122, 89750
-0.020, -0.131, 0.995, 0.000, 89766
-0.023, -0.132, 1.001, -0.122, 89792
-0.021, -0.131, 0.995, -0.183, 89809
-0.020, -0.135, 0.994, -0.183, 89826
-0.021, -0.134, 0.993, 0.061, 89854
-0.016, -0.134, 0.995, -0.122, 89872
-0.021, -0.132, 0.993, -0.061, 89888
-0.019, -0.131, 1.000, -0.183, 89916
-0.020, -0.135, 0.998, -0.183, 89933
-0.024, -0.132, 0.996, -0.244, 89948
-0.022, -0.133, 0.998, -0.244, 89978
-0.020, -0.134, 0.995, -0.366, 89993
-0.021, -0.132, 0.998, -0.183, 90011
-0.024, -0.134, 0.997, -0.122, 90036
-0.021, -0.134, 0.995, -0.244, 90054
-0.019, -0.134, 0.994, -0.244, 90069
-0.022, -0.133, 0.995, -0.122, 90098
-0.018, -0.129, 0.996, -0.122, 90114
-0.023, -0.133, 0.997, -0.122, 90131
-0.025, -0.134, 0.994, -0.244, 90161
-0.021, -0.136, 0.995, -0.061, 90177
-0.021, -0.135, 0.998, -0.122, 90194
-0.021, -0.132, 0.994, -0.061, 90223
-0.023, -0.135, 0.993, -0.244, 90241
-0.023, -0.131, 0.999, -0.122, 90257
-0.022, -0.131, 0.996, -0.183, 90285
-0.022, -0.135, 0.997, -0.305, 90301
-0.021, -0.134, 0.995, -0.366, 90316
-0.022, -0.135, 0.998, -0.244, 90345
-0.019, -0.135, 0.998, -0.122, 90363
