Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.298,-0.008,-0.958,-0.183,113779
-0.298,-0.008,-0.958,0.0,113783
-0.3,-0.008,-0.959,-0.122,113787
-0.3,-0.008,-0.959,-0.122,113791
-0.3,-0.008,-0.959,-0.183,113795
-0.299,-0.009,-0.958,-0.244,113799
-0.299,-0.009,-0.958,-0.244,113803
-0.299,-0.008,-0.958,-0.122,113807
-0.299,-0.008,-0.958,-0.244,113811
-0.299,-0.008,-0.958,-0.244,113815
-0.298,-0.008,-0.958,-0.183,113819
-0.298,-0.008,-0.958,-0.122,113823
-0.297,-0.01,-0.958,-0.183,113827
-0.297,-0.01,-0.958,-0.305,113831
-0.297,-0.01,-0.958,-0.305,113835
-0.296,-0.008,-0.958,-0.366,113839
-0.296,-0.008,-0.958,-0.183,113843
-0.298,-0.008,-0.959,-0.183,113847
-0.298,-0.008,-0.959,-0.305,113851
-0.298,-0.008,-0.959,-0.305,113856
-0.296,-0.009,-0.96,-0.183,113860
-0.296,-0.009,-0.96,-0.244,113864
-0.298,-0.007,-0.959,-0.122,113868
-0.298,-0.007,-0.959,-0.122,113872
-0.298,-0.006,-0.958,-0.183,113876
-0.298,-0.006,-0.958,-0.183,113880
-0.298,-0.006,-0.958,-0.122,113884
-0.297,-0.007,-0.958,-0.183,113888
-0.297,-0.007,-0.958,-0.183,113892
-0.296,-0.006,-0.959,-0.122,113896
-0.296,-0.006,-0.959,-0.122,113900
-0.296,-0.006,-0.959,-0.122,113904
-0.297,-0.006,-0.959,-0.061,113908
-0.297,-0.006,-0.959,-0.183,113912
-0.298,-0.006,-0.96,-0.183,113916
-0.298,-0.006,-0.96,-0.183,113920
-0.298,-0.006,-0.96,-0.244,113924
-0.299,-0.009,-0.961,-0.305,113928
-0.299,-0.009,-0.961,-0.183,113932
-0.298,-0.008,-0.959,-0.183,113936
-0.298,-0.008,-0.959,-0.183,113940
-0.298,-0.008,-0.959,-0.183,113944
-0.298,-0.005,-0.959,-0.122,113948
-0.298,-0.005,-0.959,-0.061,113952
-0.299,-0.007,-0.958,-0.244,113956
-0.299,-0.007,-0.958,-0.244,113960
-0.299,-0.007,-0.958,-0.244,113964
-0.299,-0.007,-0.958,-0.183,113968
-0.299,-0.007,-0.958,-0.183,113973
-0.3,-0.007,-0.956,-0.122,113977
-0.3,-0.007,-0.956,-0.305,113981
-0.3,-0.007,-0.955,-0.244,113985
-0.3,-0.007,-0.955,-0.244,113989
-0.3,-0.007,-0.955,-0.183,113993
-0.298,-0.007,-0.957,-0.244,113997
-0.298,-0.007,-0.957,-0.183,114001
-0.299,-0.007,-0.957,-0.183,114005
