Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.298,-0.008,-0.958,-0.061,53740
-0.298,-0.008,-0.958,-0.061,53744
-0.298,-0.008,-0.958,-0.183,53748
-0.3,-0.007,-0.958,-0.244,53752
-0.3,-0.007,-0.958,-0.183,53756
-0.298,-0.008,-0.958,-0.244,53760
-0.298,-0.008,-0.958,-0.244,53764
-0.298,-0.008,-0.958,-0.183,53768
-0.298,-0.008,-0.959,-0.183,53772
-0.298,-0.008,-0.959,-0.244,53776
-0.299,-0.008,-0.958,-0.122,53780
-0.299,-0.008,-0.958,-0.183,53784
-0.299,-0.008,-0.958,-0.183,53788
-0.299,-0.008,-0.959,-0.244,53792
-0.299,-0.008,-0.959,-0.122,53796
-0.299,-0.007,-0.957,-0.305,53800
-0.299,-0.007,-0.957,-0.366,53804
-0.299,-0.007,-0.957,-0.366,53808
-0.297,-0.007,-0.959,-0.061,53812
-0.297,-0.007,-0.959,-0.183,53816
-0.297,-0.008,-0.958,-0.305,53820
-0.297,-0.008,-0.958,-0.122,53824
-0.297,-0.008,-0.958,-0.122,53828
-0.298,-0.008,-0.958,0.0,53832
-0.298,-0.008,-0.958,-0.183,53836
-0.297,-0.009,-0.957,-0.183,53840
-0.297,-0.009,-0.957,-0.183,53844
-0.298,-0.007,-0.958,-0.122,53848
-0.298,-0.007,-0.958,-0.122,53852
-0.298,-0.007,-0.958,-0.183,53856
-0.298,-0.009,-0.958,0.0,53860
-0.298,-0.009,-0.958,-0.122,53864
-0.297,-0.01,-0.958,-0.183,53868
-0.297,-0.01,-0.958,-0.183,53872
-0.297,-0.01,-0.958,-0.244,53876
-0.298,-0.006,-0.959,-0.183,53880
-0.298,-0.006,-0.959,-0.122,53884
-0.299,-0.008,-0.958,-0.305,53888
-0.299,-0.008,-0.958,-0.305,53892
-0.299,-0.008,-0.958,-0.244,53897
-0.299,-0.008,-0.958,-0.244,53901
-0.299,-0.008,-0.958,-0.183,53905
-0.299,-0.007,-0.959,-0.122,53909
-0.299,-0.007,-0.959,-0.122,53913
-0.299,-0.007,-0.959,0.0,53917
-0.298,-0.008,-0.958,-0.061,53921
-0.298,-0.008,-0.958,-0.122,53925
-0.299,-0.008,-0.956,-0.183,53929
-0.299,-0.008,-0.956,-0.183,53933
-0.299,-0.008,-0.956,-0.183,53937
-0.3,-0.006,-0.959,-0.183,53941
-0.3,-0.006,-0.959,-0.061,53945
-0.298,-0.006,-0.958,-0.183,53949
-0.298,-0.006,-0.958,-0.244,53953
-0.298,-0.006,-0.958,-0.244,53957
-0.298,-0.007,-0.958,-0.183,53961
-0.298,-0.007,-0.958,-0.183,53965
-0.298,-0.007,-0.959,-0.244,53969
-0.298,-0.007,-0.959,-0.366,53973
-0.298,-0.007,-0.959,-0.366,53977
-0.299,-0.005,-0.959,-0.244,53981
-0.299,-0.005,-0.959,-0.122,53985
-0.299,-0.006,-0.96,-0.122,53989
-0.299,-0.006,-0.96,-0.122,53993
-0.297,-0.005,-0.959,-0.122,53997
-0.297,-0.005,-0.959,-0.122,54001
-0.297,-0.005,-0.959,-0.183,54005
-0.3,-0.005,-0.957,-0.244,54009
-0.3,-0.005,-0.957,-0.061,54013
-0.299,-0.006,-0.961,-0.061,54017
-0.299,-0.006,-0.961,-0.061,54021
-0.299,-0.006,-0.961,-0.244,54025
-0.298,-0.005,-0.958,-0.244,54029
-0.298,-0.005,-0.958,-0.061,54033
-0.299,-0.005,-0.957,-0.122,54037
-0.299,-0.005,-0.957,-0.122,54041
-0.299,-0.005,-0.957,-0.244,54045
-0.299,-0.006,-0.96,-0.122,54049
-0.299,-0.006,-0.96,-0.183,54053
-0.298,-0.006,-0.959,-0.122,54057
-0.298,-0.006,-0.959,-0.183,54061
-0.298,-0.006,-0.959,-0.183,54065
-0.299,-0.006,-0.959,-0.183,54070
-0.299,-0.006,-0.959,-0.244,54074
-0.3,-0.006,-0.959,-0.366,54078
-0.3,-0.006,-0.959,-0.244,54082
-0.3,-0.006,-0.959,-0.244,54086
-0.297,-0.006,-0.958,-0.427,54090
-0.297,-0.006,-0.958,-0.366,54094
-0.298,-0.005,-0.958,-0.244,54098
-0.298,-0.005,-0.958,-0.366,54102
-0.298,-0.005,-0.958,-0.366,54106
-0.298,-0.006,-0.958,-0.183,54110
-0.298,-0.006,-0.958,-0.244,54114
-0.298,-0.008,-0.956,-0.366,54118
-0.298,-0.008,-0.956,-0.183,54122
-0.3,-0.008,-0.957,-0.305,54126
-0.3,-0.008,-0.957,-0.305,54130
-0.3,-0.008,-0.957,-0.305,54134
-0.3,-0.009,-0.958,-0.305,54138
-0.3,-0.009,-0.958,-0.244,54142
-0.3,-0.009,-0.958,-0.244,54146
