Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
0.014,-0.006,1.003,-0.183,202725
0.015,-0.005,1.002,-0.183,202749
0.013,-0.006,1.003,-0.244,202775
0.014,-0.004,1.0,-0.122,202799
0.013,-0.005,1.004,-0.183,202824
0.014,-0.008,1.002,-0.183,202851
0.017,-0.006,1.0,-0.183,202878
0.014,-0.007,1.002,-0.061,202903
0.016,-0.005,1.003,-0.305,202926
0.014,-0.005,1.002,-0.244,202952
0.015,-0.005,1.002,-0.244,202975
0.014,-0.004,1.002,-0.122,203000
0.015,-0.006,1.002,-0.183,203024
0.014,-0.006,1.002,-0.122,203048
0.014,-0.005,1.003,-0.305,203073
0.013,-0.005,1.0,-0.244,203097
0.014,-0.004,1.002,-0.183,203123
0.014,-0.006,1.001,-0.305,203151
0.014,-0.005,1.003,-0.244,203175
0.014,-0.005,1.003,-0.122,203201
0.015,-0.006,1.001,-0.061,203225
0.014,-0.005,1.004,-0.244,203251
0.016,-0.006,1.001,-0.183,203275
0.015,-0.005,1.003,-0.122,203303
0.015,-0.005,1.001,-0.244,203329
0.014,-0.004,1.002,-0.244,203357
0.014,-0.005,1.001,-0.183,203382
0.015,-0.006,1.001,-0.244,203407
0.017,-0.006,1.001,-0.244,203433
0.015,-0.005,1.001,-0.122,203461
0.015,-0.006,1.004,-0.305,203488
0.014,-0.004,1.0,-0.183,203512
0.015,-0.006,1.003,-0.366,203538
0.015,-0.006,1.003,-0.183,203566
0.015,-0.005,1.002,-0.244,203590
0.015,-0.005,1.002,-0.244,203616
0.015,-0.006,1.002,-0.244,203640
0.015,-0.005,1.003,-0.244,203669
0.014,-0.005,1.003,-0.183,203694
0.015,-0.005,1.001,-0.305,203719
0.015,-0.005,1.002,-0.122,203743
0.013,-0.005,1.002,-0.183,203770
0.015,-0.004,1.003,-0.183,203796
0.015,-0.006,1.002,-0.122,203822
0.015,-0.006,1.002,-0.244,203850
0.015,-0.006,1.002,-0.061,203875
0.014,-0.005,1.003,-0.244,203901
0.013,-0.004,1.003,-0.183,203926
0.013,-0.005,1.004,-0.244,203950
0.015,-0.005,1.002,-0.244,203977
0.013,-0.005,1.003,-0.122,204004
0.013,-0.005,1.002,-0.061,204031
0.015,-0.005,1.002,-0.244,204054
0.014,-0.006,1.0,-0.183,204079
0.014,-0.004,1.001,-0.244,204103
0.015,-0.005,1.002,-0.244,204128
0.015,-0.004,1.004,-0.244,204152
0.014,-0.007,1.001,-0.061,204178
0.015,-0.006,1.001,-0.244,204202
0.016,-0.006,1.001,-0.183,204226
0.015,-0.006,1.002,-0.305,204253
0.013,-0.005,1.003,-0.183,204280
0.014,-0.005,1.003,-0.244,204307
0.015,-0.005,1.003,-0.305,204332
0.014,-0.006,1.004,-0.122,204358
0.016,-0.006,1.001,-0.122,204383
0.015,-0.005,1.001,-0.183,204408
0.014,-0.007,1.003,-0.244,204432
0.014,-0.005,1.002,-0.183,204459
0.014,-0.006,1.003,-0.122,204485
0.014,-0.006,1.003,-0.366,204509
0.014,-0.004,1.003,-0.183,204534
0.014,-0.005,1.003,-0.122,204557
0.014,-0.004,1.002,-0.183,204582
0.015,-0.006,1.002,-0.244,204608
0.015,-0.005,1.002,-0.183,204632
0.014,-0.005,1.003,-0.183,204657
0.014,-0.005,1.002,-0.244,204684
0.015,-0.005,1.002,-0.305,204709
0.016,-0.007,1.003,-0.244,204734
0.015,-0.005,1.001,-0.122,204760
0.015,-0.006,1.003,-0.244,204785
0.013,-0.006,1.002,-0.366,204809
0.015,-0.006,1.003,-0.244,204837
0.015,-0.005,1.002,-0.061,204862
0.012,-0.005,1.002,-0.122,204892
0.013,-0.005,1.003,-0.244,204916
0.015,-0.005,1.002,-0.183,204940
0.015,-0.004,1.002,-0.244,204963
0.014,-0.006,1.004,-0.061,204989
0.014,-0.005,1.001,-0.122,205019
0.015,-0.005,1.001,-0.183,205047
0.014,-0.005,1.002,0.0,205075
0.015,-0.004,1.003,-0.244,205102
0.014,-0.005,1.002,-0.122,205128
0.014,-0.006,1.002,-0.244,205153
0.012,-0.005,1.002,-0.244,205180
0.015,-0.007,1.004,-0.183,205205
0.015,-0.005,1.004,-0.183,205229
0.014,-0.006,1.001,-0.122,205252
0.014,-0.005,1.003,-0.366,205277
0.015,-0.005,1.003,-0.122,205300
0.014,-0.006,1.0,-0.305,205324
0.014,-0.004,1.003,-0.122,205350
0.015,-0.006,1.002,-0.122,205376
0.015,-0.006,1.002,-0.183,205405
0.014,-0.004,1.002,-0.183,205429
0.012,-0.005,1.001,-0.244,205455
0.014,-0.006,1.002,-0.183,205480
0.013,-0.006,1.003,-0.244,205504
0.015,-0.005,1.003,-0.305,205532
0.015,-0.005,1.002,-0.122,205555
0.013,-0.005,1.002,-0.244,205579
0.015,-0.005,1.002,-0.183,205607
0.014,-0.007,1.003,-0.366,205631
0.014,-0.005,1.002,-0.183,205658
0.013,-0.005,1.003,-0.183,205684
0.015,-0.006,1.003,-0.061,205711
0.013,-0.005,1.002,-0.244,205736
0.014,-0.006,1.004,-0.305,205762
0.013,-0.005,1.002,-0.244,205787
0.016,-0.006,1.003,-0.305,205814
0.014,-0.007,1.004,-0.061,205840
0.014,-0.005,1.003,0.0,205867
0.015,-0.005,1.002,-0.305,205893
0.016,-0.004,1.002,-0.183,205919
0.014,-0.006,1.002,-0.244,205945
0.013,-0.007,1.002,-0.122,205971
0.015,-0.006,1.003,-0.122,205995
0.014,-0.005,1.001,-0.122,206021
0.013,-0.004,1.003,-0.244,206048
0.014,-0.005,1.002,-0.122,206073
0.015,-0.004,1.003,-0.305,206099
0.014,-0.006,1.002,-0.183,206123
0.013,-0.005,1.003,-0.305,206150
0.015,-0.005,1.004,-0.183,206176
0.016,-0.005,1.002,-0.122,206202
0.014,-0.006,1.003,-0.061,206227
0.015,-0.005,1.002,-0.183,206253
0.015,-0.004,1.001,-0.305,206280
0.014,-0.004,1.002,-0.183,206305
0.015,-0.005,1.003,-0.183,206329
0.014,-0.006,1.003,-0.122,206353
0.013,-0.005,1.002,-0.183,206378
0.014,-0.004,1.003,-0.122,206403
0.015,-0.005,1.001,-0.122,206426
0.012,-0.005,1.002,-0.183,206450
0.014,-0.005,1.004,-0.183,206476
0.014,-0.005,1.001,-0.183,206504
0.014,-0.005,1.002,-0.183,206531
0.014,-0.006,1.003,-0.183,206556
0.015,-0.004,1.002,-0.122,206582
0.013,-0.005,1.003,-0.244,206609
0.013,-0.005,1.001,-0.183,206636
0.015,-0.006,1.002,-0.244,206662
0.014,-0.005,1.003,-0.183,206690
0.016,-0.006,1.001,-0.061,206717
0.015,-0.005,1.001,0.0,206741
0.014,-0.004,1.004,-0.183,206767
0.013,-0.005,1.002,-0.061,206794
0.015,-0.006,1.002,-0.183,206817
0.016,-0.005,1.002,-0.244,206844
0.014,-0.006,1.003,-0.366,206869
0.015,-0.004,1.001,-0.183,206893
0.014,-0.005,1.005,-0.061,206919
0.014,-0.006,1.002,-0.183,206946
0.013,-0.006,1.001,-0.183,206973
0.013,-0.005,1.002,-0.061,206998
0.013,-0.006,1.004,-0.305,207024
0.015,-0.006,1.001,-0.183,207047
0.015,-0.006,1.002,-0.183,207072
0.013,-0.006,1.004,-0.183,207096
0.015,-0.005,1.004,-0.366,207122
0.014,-0.005,1.002,-0.305,207147
0.013,-0.006,1.002,-0.122,207172
0.014,-0.004,1.002,-0.183,207197
0.013,-0.006,1.003,-0.122,207223
0.014,-0.004,1.002,-0.244,207250
0.013,-0.004,1.003,-0.305,207278
0.014,-0.005,1.004,-0.244,207304
0.014,-0.006,1.004,-0.183,207328
0.014,-0.005,1.002,-0.183,207352
0.014,-0.005,1.002,-0.061,207378
0.016,-0.006,1.002,-0.244,207405
0.014,-0.004,1.003,-0.183,207434
0.012,-0.005,1.002,-0.305,207457
0.014,-0.006,1.002,-0.244,207483
0.013,-0.004,1.001,-0.244,207508
0.014,-0.006,1.002,-0.305,207533
0.014,-0.005,1.003,-0.244,207557
0.015,-0.004,1.004,-0.183,207582
0.013,-0.005,1.002,-0.244,207606
0.013,-0.006,1.003,-0.061,207630
0.015,-0.005,1.002,-0.122,207655
0.014,-0.006,1.001,-0.183,207683
0.013,-0.005,1.003,-0.366,207712
0.015,-0.006,1.003,-0.244,207739
0.015,-0.003,1.001,-0.244,207764
0.015,-0.004,1.002,-0.122,207789
0.014,-0.005,1.002,-0.122,207814
0.015,-0.006,1.003,-0.183,207841
0.014,-0.006,1.001,-0.244,207866
0.014,-0.005,1.004,-0.366,207891
0.013,-0.005,1.001,-0.061,207917
0.016,-0.005,1.003,-0.183,207944
0.015,-0.005,1.003,-0.244,207971
0.015,-0.007,1.001,-0.244,207998
0.014,-0.006,1.004,-0.183,208023
0.017,-0.007,1.002,-0.244,208048
0.013,-0.006,1.003,-0.183,208073
0.014,-0.006,1.002,-0.122,208097
0.015,-0.004,1.001,-0.244,208124
0.014,-0.006,1.002,-0.305,208150
0.013,-0.005,1.002,-0.061,208173
0.014,-0.006,1.002,-0.183,208200
0.015,-0.004,1.001,-0.122,208226
0.014,-0.005,1.002,-0.183,208251
0.012,-0.005,1.001,-0.122,208279
0.014,-0.006,1.003,-0.305,208303
0.014,-0.006,1.004,-0.183,208331
0.014,-0.005,1.003,-0.244,208356
0.016,-0.006,1.0,-0.183,208383
0.016,-0.005,1.003,-0.305,208409
0.014,-0.005,1.001,-0.183,208436
0.013,-0.003,1.004,-0.244,208463
0.015,-0.005,1.003,-0.305,208487
0.015,-0.004,1.001,-0.183,208511
0.015,-0.005,1.001,-0.244,208535
0.015,-0.006,1.001,-0.122,208560
0.014,-0.006,1.002,-0.183,208584
0.015,-0.006,1.001,-0.061,208608
0.015,-0.005,1.002,-0.183,208636
0.014,-0.005,1.002,-0.183,208660
0.014,-0.006,1.002,-0.183,208685
0.014,-0.005,1.002,-0.122,208711
0.015,-0.005,1.002,-0.183,208734
0.013,-0.005,1.002,-0.122,208759
0.013,-0.006,1.0,-0.122,208784
0.015,-0.005,1.003,-0.183,208809
0.012,-0.005,1.002,-0.244,208835
0.016,-0.007,1.003,-0.122,208861
0.013,-0.005,1.002,-0.122,208885
0.015,-0.006,1.003,-0.244,208909
0.014,-0.005,1.001,-0.183,208934
0.014,-0.005,1.002,-0.244,208958
0.014,-0.007,1.001,-0.122,208983
0.012,-0.004,1.002,-0.244,209008
0.015,-0.004,1.002,-0.305,209034
0.014,-0.005,1.001,-0.061,209060
0.013,-0.005,1.003,-0.244,209086
0.012,-0.006,1.001,-0.122,209113
0.014,-0.005,1.003,-0.244,209138
0.013,-0.005,1.003,-0.366,209164
0.013,-0.005,1.002,-0.244,209191
0.016,-0.005,1.003,-0.183,209216
0.015,-0.006,1.003,-0.061,209242
0.014,-0.005,1.001,-0.244,209266
0.013,-0.006,1.003,-0.183,209291
0.013,-0.005,1.001,-0.122,209315
0.015,-0.006,1.002,-0.122,209341
0.013,-0.005,1.002,-0.122,209366
0.014,-0.006,1.003,-0.305,209393
0.013,-0.005,1.004,-0.122,209419
0.013,-0.004,1.002,-0.244,209446
0.014,-0.005,1.004,-0.244,209471
0.014,-0.006,1.003,-0.244,209495
0.014,-0.005,1.002,-0.244,209520
0.014,-0.006,1.003,-0.244,209544
0.014,-0.006,1.002,-0.183,209569
0.014,-0.005,1.003,-0.183,209593
0.014,-0.003,1.003,-0.244,209617
0.013,-0.006,1.003,-0.183,209643
0.015,-0.007,1.002,-0.244,209668
0.015,-0.005,1.003,-0.183,209695
0.014,-0.006,1.002,-0.305,209721
0.014,-0.006,1.003,-0.122,209747
0.016,-0.004,1.002,-0.244,209771
0.014,-0.004,1.004,-0.122,209796
0.013,-0.006,1.002,-0.183,209823
0.015,-0.005,1.002,-0.305,209846
0.013,-0.004,1.001,-0.122,209872
0.013,-0.005,1.003,-0.305,209899
0.014,-0.005,1.001,-0.366,209925
0.016,-0.007,1.001,-0.244,209952
0.013,-0.006,1.005,-0.183,209977
0.014,-0.005,1.002,-0.183,210006
0.012,-0.006,1.003,-0.183,210030
0.013,-0.005,1.002,-0.122,210054
0.015,-0.005,1.002,-0.183,210080
0.015,-0.005,1.004,-0.305,210104
0.014,-0.005,1.003,-0.244,210129
0.014,-0.004,1.001,-0.244,210153
0.014,-0.005,1.003,0.0,210177
0.015,-0.006,1.003,-0.244,210202
0.015,-0.004,1.003,-0.183,210227
0.013,-0.006,1.002,-0.122,210252
0.014,-0.006,1.0,-0.244,210276
0.014,-0.005,1.002,0.0,210301
0.013,-0.005,1.003,-0.244,210327
0.015,-0.006,1.002,-0.366,210351
0.015,-0.005,1.001,-0.366,210378
0.014,-0.004,1.002,-0.244,210405
0.014,-0.005,1.003,-0.244,210429
0.014,-0.004,1.0,-0.183,210454
0.015,-0.005,1.004,-0.183,210477
0.014,-0.005,1.002,-0.183,210501
0.014,-0.005,1.001,-0.244,210528
0.014,-0.007,1.002,0.061,210556
0.014,-0.006,1.001,-0.244,210580
0.015,-0.005,1.002,-0.305,210605
0.015,-0.007,1.001,-0.305,210633
0.015,-0.006,1.004,-0.305,210659
0.014,-0.006,1.003,-0.244,210686
0.014,-0.006,1.002,-0.244,210713
0.014,-0.005,1.003,-0.183,210738
0.014,-0.005,1.002,-0.183,210764
0.013,-0.006,1.002,-0.183,210790
0.014,-0.004,1.0,-0.183,210814
0.013,-0.006,1.001,-0.305,210837
0.013,-0.005,1.003,-0.122,210860
0.015,-0.005,1.002,-0.183,210884
0.014,-0.006,1.003,-0.183,210909
0.015,-0.005,1.002,-0.183,210936
0.016,-0.005,1.003,-0.305,210962
0.015,-0.006,1.001,-0.122,210988
0.015,-0.005,1.003,-0.183,211016
0.015,-0.005,1.001,-0.122,211041
0.014,-0.008,1.002,-0.183,211069
0.014,-0.006,1.003,-0.122,211098
0.015,-0.007,1.003,-0.244,211126
0.014,-0.005,1.004,-0.305,211152
0.013,-0.004,1.003,-0.244,211178
0.016,-0.005,1.002,-0.244,211205
0.014,-0.007,1.003,-0.061,211230
0.015,-0.005,1.003,-0.183,211255
0.014,-0.004,1.002,-0.244,211279
0.013,-0.006,1.001,-0.183,211305
0.015,-0.007,1.003,-0.244,211330
0.014,-0.006,1.003,-0.183,211353
0.013,-0.005,1.003,-0.061,211380
0.015,-0.005,1.001,-0.244,211406
0.015,-0.005,1.002,-0.183,211432
0.014,-0.005,1.002,-0.244,211457
0.013,-0.004,1.002,-0.183,211483
0.015,-0.005,1.005,-0.122,211507
0.015,-0.004,1.002,-0.061,211532
0.014,-0.005,1.002,-0.305,211557
0.015,-0.005,1.0,-0.061,211584
0.014,-0.005,1.002,-0.244,211610
0.015,-0.004,1.003,-0.244,211636
0.015,-0.005,1.002,-0.061,211661
0.015,-0.006,1.004,-0.183,211687
0.013,-0.006,1.002,-0.305,211713
0.015,-0.005,1.001,-0.183,211743
0.014,-0.005,1.003,-0.305,211769
0.013,-0.007,1.004,-0.305,211796
0.015,-0.006,1.003,0.0,211823
0.015,-0.006,1.002,-0.122,211848
0.014,-0.005,1.002,-0.305,211872
0.014,-0.005,1.001,-0.244,211898
0.016,-0.007,1.002,-0.122,211924
0.015,-0.005,1.001,-0.427,211951
0.015,-0.006,1.001,-0.305,211977
0.013,-0.005,1.002,-0.183,212002
0.014,-0.006,1.001,-0.122,212028
0.015,-0.006,1.001,-0.366,212051
0.015,-0.006,1.003,-0.244,212074
0.015,-0.005,1.003,-0.183,212098
0.014,-0.005,1.003,-0.183,212122
0.013,-0.005,1.003,-0.244,212147
0.014,-0.006,1.003,-0.244,212173
0.014,-0.005,1.003,-0.244,212201
0.014,-0.004,1.001,-0.122,212229
0.015,-0.005,1.001,-0.183,212255
0.014,-0.005,1.004,-0.183,212279
0.014,-0.006,1.002,-0.183,212304
0.015,-0.006,1.002,-0.244,212333
0.013,-0.005,1.004,-0.183,212358
0.014,-0.006,1.002,-0.183,212383
0.015,-0.005,1.003,-0.122,212407
0.013,-0.006,1.001,-0.183,212431
0.014,-0.007,1.003,-0.183,212456
0.015,-0.004,1.003,-0.122,212482
0.014,-0.005,1.002,-0.122,212507
0.015,-0.006,1.003,-0.244,212531
0.014,-0.005,1.001,-0.305,212557
0.013,-0.005,1.004,-0.244,212582
0.013,-0.006,1.001,-0.183,212608
0.015,-0.004,1.001,-0.244,212633
0.015,-0.004,1.003,-0.122,212661
0.014,-0.007,1.003,-0.244,212686
0.014,-0.006,1.001,-0.244,212711
0.013,-0.004,1.002,-0.122,212737
0.014,-0.004,1.004,-0.183,212763
0.015,-0.005,1.003,-0.183,212787
0.016,-0.006,1.002,-0.244,212814
0.013,-0.005,1.004,-0.244,212839
0.015,-0.005,1.002,-0.183,212867
0.015,-0.006,1.002,-0.183,212894
0.013,-0.005,1.001,-0.061,212918
0.015,-0.006,1.001,0.0,212943
0.015,-0.005,1.002,-0.244,212967
0.015,-0.005,1.003,-0.244,212991
0.014,-0.005,1.002,-0.305,213016
0.014,-0.006,1.002,-0.305,213040
0.015,-0.005,1.002,-0.244,213067
0.014,-0.005,1.003,-0.305,213092
0.015,-0.004,1.003,-0.122,213117
0.013,-0.005,1.004,-0.244,213143
0.012,-0.004,1.001,-0.183,213168
0.014,-0.005,1.002,-0.305,213194
0.015,-0.006,1.004,-0.244,213220
0.014,-0.005,1.001,-0.183,213247
0.015,-0.005,1.002,-0.183,213271
0.015,-0.006,1.002,-0.244,213295
0.014,-0.005,1.002,-0.244,213319
0.013,-0.005,1.002,-0.305,213346
0.014,-0.006,1.003,-0.183,213370
0.015,-0.005,1.002,-0.183,213395
0.014,-0.005,1.004,-0.122,213422
0.014,-0.006,1.002,-0.183,213449
0.015,-0.005,1.0,-0.183,213474
0.014,-0.004,1.003,-0.244,213500
0.014,-0.007,1.003,0.0,213524
0.014,-0.006,1.001,-0.122,213547
0.015,-0.006,1.004,-0.183,213572
0.015,-0.006,1.005,-0.183,213598
0.015,-0.006,1.001,-0.183,213624
0.013,-0.005,1.003,-0.244,213648
0.015,-0.006,1.003,-0.183,213672
0.015,-0.005,1.001,-0.183,213697
0.015,-0.006,1.003,-0.122,213721
0.013,-0.006,1.002,-0.122,213746
0.014,-0.006,1.004,-0.244,213771
0.013,-0.006,1.003,-0.244,213796
0.014,-0.004,1.002,-0.244,213823
0.015,-0.005,1.002,-0.122,213850
0.014,-0.006,1.003,-0.183,213876
0.014,-0.005,1.004,-0.183,213903
0.015,-0.005,1.001,-0.366,213926
0.014,-0.006,1.002,-0.305,213953
0.015,-0.005,1.003,-0.061,213978
0.014,-0.005,1.001,-0.122,214004
0.013,-0.005,1.001,-0.244,214029
0.016,-0.006,1.002,-0.183,214054
0.014,-0.005,1.004,-0.305,214082
0.014,-0.006,1.002,-0.244,214108
0.014,-0.003,1.002,0.061,214132
0.013,-0.006,1.004,-0.122,214156
0.015,-0.005,1.001,-0.122,214182
0.015,-0.006,1.003,-0.366,214207
0.013,-0.006,1.003,-0.122,214234
0.013,-0.006,1.001,-0.061,214259
0.013,-0.007,1.002,-0.183,214284
0.015,-0.005,1.002,-0.183,214308
0.013,-0.006,1.002,-0.183,214335
0.015,-0.004,1.003,-0.244,214359
0.014,-0.006,1.001,-0.305,214384
0.014,-0.006,1.003,-0.244,214410
0.014,-0.006,1.002,-0.244,214435
0.016,-0.004,1.001,-0.244,214459
0.014,-0.007,1.002,-0.244,214485
0.013,-0.004,1.002,-0.122,214510
0.014,-0.004,1.003,-0.305,214535
0.012,-0.005,1.001,-0.366,214561
0.014,-0.005,1.001,-0.244,214589
0.015,-0.007,1.002,-0.183,214613
0.015,-0.006,1.003,-0.122,214637
0.014,-0.005,1.001,-0.305,214662
0.015,-0.005,1.001,-0.305,214689
0.014,-0.006,1.002,-0.244,214717
0.015,-0.005,1.002,-0.061,214741
0.015,-0.004,1.002,-0.305,214764
0.015,-0.005,1.003,-0.244,214788
0.012,-0.006,1.003,-0.244,214812
0.014,-0.005,1.004,-0.061,214837
0.016,-0.006,1.003,-0.244,214863
0.016,-0.006,1.002,-0.183,214888
0.015,-0.006,1.002,-0.183,214915
0.015,-0.004,1.003,-0.122,214942
