Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
0.014,-0.005,1.001,-0.244,141937
0.015,-0.006,1.001,-0.183,141964
0.015,-0.006,1.003,-0.366,141988
0.015,-0.005,1.004,-0.244,142014
0.013,-0.005,1.003,-0.183,142041
0.015,-0.006,1.003,-0.122,142065
0.013,-0.007,1.003,-0.183,142089
0.015,-0.006,1.002,-0.244,142116
0.014,-0.007,1.001,-0.244,142141
0.015,-0.005,1.001,-0.244,142166
0.015,-0.006,1.0,0.0,142193
0.014,-0.006,1.004,-0.183,142217
0.014,-0.005,1.003,-0.122,142242
0.015,-0.006,1.003,-0.183,142267
0.015,-0.004,1.0,-0.183,142294
0.015,-0.005,1.003,-0.244,142318
0.015,-0.005,1.002,-0.122,142344
0.015,-0.006,1.003,-0.183,142370
0.013,-0.006,1.003,-0.122,142398
0.014,-0.005,1.003,-0.305,142424
0.015,-0.005,1.002,-0.427,142447
0.014,-0.006,1.001,-0.122,142470
0.014,-0.006,1.001,-0.244,142497
0.015,-0.005,1.002,-0.305,142522
0.016,-0.006,1.002,-0.305,142549
0.013,-0.006,1.001,-0.305,142575
0.014,-0.005,1.002,-0.061,142600
0.013,-0.005,1.002,-0.183,142624
0.014,-0.006,1.003,-0.122,142650
0.013,-0.005,1.004,-0.122,142674
0.015,-0.006,1.001,-0.244,142699
0.013,-0.005,1.0,-0.183,142724
0.015,-0.005,1.004,-0.183,142749
0.014,-0.004,1.001,-0.122,142775
0.015,-0.006,1.003,-0.183,142798
0.015,-0.004,1.001,-0.122,142822
0.013,-0.005,1.001,-0.183,142849
0.015,-0.006,1.003,-0.244,142873
0.013,-0.005,1.005,-0.061,142899
0.014,-0.005,1.001,-0.244,142924
0.015,-0.006,1.002,-0.244,142952
0.013,-0.004,1.002,0.0,142979
0.013,-0.004,1.003,-0.183,143003
0.016,-0.006,1.004,-0.366,143029
0.014,-0.006,1.004,0.0,143053
0.013,-0.005,1.0,-0.244,143078
0.014,-0.006,1.002,-0.366,143102
0.015,-0.005,1.002,-0.061,143125
0.015,-0.004,1.002,-0.183,143153
0.015,-0.006,1.002,-0.244,143178
0.015,-0.005,1.004,-0.122,143202
0.016,-0.005,1.001,-0.183,143227
0.016,-0.005,1.003,-0.366,143254
0.014,-0.006,1.003,-0.061,143278
0.014,-0.005,1.003,-0.244,143304
0.016,-0.006,1.002,-0.244,143330
0.015,-0.005,1.003,-0.183,143354
0.014,-0.006,1.002,-0.244,143378
0.014,-0.006,1.002,-0.366,143404
0.015,-0.005,1.003,-0.122,143428
0.013,-0.004,1.0,-0.122,143454
0.014,-0.006,1.001,-0.183,143481
0.013,-0.006,1.003,-0.122,143505
0.013,-0.005,1.001,-0.244,143530
0.016,-0.005,1.002,-0.366,143554
0.014,-0.005,1.003,-0.244,143578
0.015,-0.005,1.001,-0.122,143602
0.014,-0.006,1.0,-0.244,143629
0.014,-0.007,1.003,-0.183,143656
0.014,-0.005,1.003,-0.244,143681
0.014,-0.006,1.002,-0.305,143705
0.015,-0.005,1.002,0.0,143730
0.013,-0.004,1.002,-0.244,143757
0.014,-0.005,1.003,-0.244,143781
0.015,-0.005,1.004,-0.061,143806
0.015,-0.005,1.002,-0.244,143832
0.014,-0.005,1.003,-0.183,143858
0.016,-0.006,1.001,-0.122,143884
0.014,-0.006,1.003,-0.244,143909
0.012,-0.005,1.002,-0.305,143934
0.015,-0.005,1.003,-0.183,143958
0.014,-0.006,1.002,-0.244,143983
0.013,-0.005,1.003,-0.183,144008
0.014,-0.005,1.002,-0.183,144033
0.012,-0.006,1.002,-0.183,144059
0.015,-0.006,1.003,-0.122,144087
0.014,-0.005,1.004,-0.122,144113
0.013,-0.004,1.0,-0.244,144137
0.014,-0.005,1.002,-0.244,144163
0.015,-0.006,1.001,-0.061,144188
0.014,-0.005,1.002,-0.183,144213
0.015,-0.003,1.002,-0.061,144240
0.014,-0.005,1.003,-0.305,144265
0.016,-0.005,1.0,-0.244,144292
0.015,-0.005,1.002,-0.244,144317
0.014,-0.005,1.002,-0.122,144343
0.013,-0.005,1.003,-0.061,144370
0.015,-0.005,1.002,-0.183,144394
0.014,-0.004,1.002,-0.183,144417
0.012,-0.004,1.002,-0.122,144444
0.014,-0.006,1.002,-0.244,144470
0.015,-0.005,1.002,-0.183,144495
0.013,-0.006,1.004,-0.244,144522
0.015,-0.006,1.002,0.0,144548
0.015,-0.005,1.003,-0.244,144572
0.014,-0.005,1.003,-0.183,144599
0.016,-0.006,1.002,-0.305,144625
0.015,-0.005,1.001,-0.305,144649
0.015,-0.006,1.002,-0.122,144676
0.016,-0.006,1.0,-0.183,144704
0.015,-0.005,1.003,-0.366,144732
0.015,-0.006,1.003,-0.183,144757
0.015,-0.005,1.002,-0.305,144783
0.014,-0.006,1.001,-0.183,144807
0.015,-0.005,1.002,-0.244,144832
0.014,-0.005,1.003,-0.305,144860
0.012,-0.005,1.003,-0.244,144884
0.014,-0.006,1.001,-0.183,144909
0.013,-0.005,1.004,-0.183,144936
0.014,-0.005,1.003,-0.183,144963
0.013,-0.006,1.002,-0.183,144986
0.013,-0.005,1.004,-0.244,145012
0.013,-0.005,1.003,-0.183,145040
0.015,-0.006,1.003,-0.122,145065
0.014,-0.005,1.003,-0.183,145090
0.013,-0.004,1.003,-0.366,145115
0.015,-0.007,1.004,-0.183,145141
0.015,-0.005,1.002,-0.183,145165
0.014,-0.005,0.999,-0.122,145194
0.013,-0.005,1.003,-0.244,145219
0.013,-0.007,1.002,-0.183,145244
0.014,-0.005,1.003,-0.244,145270
0.015,-0.004,1.001,-0.244,145295
0.015,-0.006,1.002,-0.061,145319
0.014,-0.005,1.003,-0.244,145345
0.014,-0.005,1.001,-0.244,145372
0.014,-0.006,1.003,-0.244,145399
0.015,-0.006,1.003,-0.244,145423
0.014,-0.006,1.001,-0.244,145449
0.015,-0.005,1.002,-0.244,145475
0.014,-0.005,1.003,-0.244,145501
0.015,-0.005,1.004,-0.183,145526
0.015,-0.006,1.003,-0.305,145549
0.014,-0.006,1.002,-0.305,145576
0.014,-0.005,1.001,-0.183,145600
0.015,-0.004,1.003,-0.305,145624
0.013,-0.005,1.002,-0.183,145649
0.015,-0.005,1.003,-0.305,145672
0.014,-0.004,1.002,-0.183,145696
0.014,-0.005,1.0,-0.305,145721
0.014,-0.006,1.005,0.0,145746
0.015,-0.006,1.003,-0.305,145771
0.015,-0.006,1.002,-0.244,145795
0.013,-0.006,1.001,-0.305,145821
0.016,-0.005,1.002,-0.183,145847
0.014,-0.006,1.003,-0.244,145871
0.015,-0.005,1.002,-0.183,145895
0.014,-0.006,1.002,-0.244,145920
0.015,-0.005,1.004,-0.244,145946
0.014,-0.005,1.001,-0.122,145970
0.013,-0.006,1.003,-0.183,145994
0.015,-0.004,1.003,-0.244,146019
0.014,-0.006,1.002,-0.244,146045
0.015,-0.005,1.004,-0.244,146071
0.014,-0.004,1.003,-0.122,146096
0.013,-0.005,1.001,-0.061,146121
0.013,-0.004,1.001,-0.122,146147
0.014,-0.005,1.004,-0.061,146171
0.015,-0.005,1.004,-0.183,146195
0.015,-0.005,1.001,-0.305,146221
0.015,-0.005,1.003,-0.183,146246
0.013,-0.005,1.003,-0.183,146273
0.014,-0.006,1.003,-0.244,146299
0.015,-0.006,1.002,-0.244,146324
0.015,-0.005,1.002,-0.061,146351
0.016,-0.005,1.003,-0.244,146380
0.015,-0.005,1.002,-0.122,146406
0.014,-0.005,1.002,-0.183,146435
0.014,-0.006,1.002,-0.183,146463
0.014,-0.006,1.001,-0.061,146487
0.015,-0.005,1.004,-0.183,146511
0.015,-0.004,1.002,-0.183,146538
0.015,-0.005,1.004,-0.427,146562
0.014,-0.005,1.003,-0.183,146586
0.014,-0.005,1.001,-0.183,146612
0.012,-0.005,1.003,-0.244,146636
0.014,-0.006,1.0,-0.244,146661
0.013,-0.005,1.003,-0.122,146687
0.013,-0.005,1.002,-0.244,146711
0.013,-0.005,1.003,0.061,146737
0.013,-0.005,1.002,-0.244,146763
0.015,-0.005,1.0,-0.183,146789
0.013,-0.005,1.002,-0.305,146816
0.014,-0.005,1.005,-0.366,146841
0.013,-0.006,1.005,-0.183,146868
0.015,-0.005,1.002,-0.244,146894
0.013,-0.003,1.003,-0.366,146919
0.016,-0.005,1.001,-0.183,146944
0.015,-0.005,1.002,-0.183,146972
0.014,-0.006,1.002,-0.122,146997
0.014,-0.004,1.002,-0.183,147023
0.015,-0.006,1.004,-0.305,147049
0.015,-0.005,1.001,-0.122,147076
0.015,-0.004,1.003,-0.183,147102
0.014,-0.006,1.002,-0.122,147127
0.013,-0.006,1.002,0.061,147151
0.014,-0.005,1.002,-0.305,147175
0.014,-0.006,1.002,-0.183,147199
0.015,-0.005,1.002,-0.183,147226
0.016,-0.004,1.001,-0.183,147250
0.016,-0.006,1.002,-0.366,147275
0.015,-0.004,1.003,-0.122,147300
0.014,-0.005,1.003,-0.122,147324
0.014,-0.006,1.001,-0.183,147353
0.013,-0.006,1.0,-0.305,147379
0.015,-0.005,1.003,-0.122,147405
0.014,-0.006,1.002,-0.122,147433
0.014,-0.005,1.002,-0.244,147458
0.014,-0.005,1.001,-0.122,147486
0.016,-0.005,1.002,-0.122,147510
0.015,-0.005,1.003,-0.244,147533
0.015,-0.004,1.002,-0.366,147558
0.015,-0.005,1.003,-0.122,147583
0.015,-0.005,1.003,-0.183,147606
0.015,-0.005,1.002,-0.305,147632
0.014,-0.004,1.002,-0.305,147657
0.015,-0.004,1.003,-0.122,147681
0.014,-0.004,1.002,-0.122,147704
0.014,-0.005,1.002,-0.244,147728
0.016,-0.004,1.003,-0.183,147754
0.013,-0.004,1.002,-0.183,147781
0.014,-0.006,1.002,-0.244,147807
0.015,-0.005,1.003,-0.183,147831
0.015,-0.006,1.003,-0.183,147855
0.015,-0.005,1.001,-0.183,147879
0.015,-0.007,1.003,-0.305,147907
0.015,-0.006,1.004,-0.244,147933
0.014,-0.005,1.003,-0.122,147959
0.013,-0.006,1.003,-0.366,147983
0.013,-0.006,1.003,-0.244,148007
0.014,-0.006,1.003,-0.366,148032
0.014,-0.006,1.004,-0.244,148060
0.014,-0.005,1.001,-0.183,148084
0.014,-0.006,1.003,-0.305,148107
0.015,-0.006,1.004,-0.305,148131
0.015,-0.004,1.003,-0.122,148156
0.013,-0.005,1.001,-0.244,148180
0.014,-0.006,1.004,-0.122,148203
0.014,-0.005,1.003,-0.183,148227
0.014,-0.005,1.001,-0.244,148254
0.014,-0.005,1.003,-0.183,148282
0.014,-0.005,1.004,-0.122,148309
0.016,-0.004,1.003,-0.122,148333
0.016,-0.006,1.001,-0.244,148358
0.013,-0.004,1.002,-0.183,148383
0.015,-0.005,1.003,-0.366,148410
0.014,-0.005,1.003,-0.183,148435
0.014,-0.006,1.003,-0.244,148458
0.014,-0.006,1.003,-0.122,148484
0.013,-0.004,1.002,-0.366,148509
0.014,-0.005,1.002,-0.244,148534
0.013,-0.005,1.003,-0.183,148563
0.014,-0.005,1.003,-0.305,148587
0.014,-0.003,1.001,-0.183,148614
0.015,-0.006,1.002,-0.305,148640
0.013,-0.006,1.003,-0.427,148665
0.014,-0.005,1.003,-0.061,148688
0.014,-0.005,1.001,-0.305,148713
0.014,-0.005,1.003,-0.183,148738
0.013,-0.005,1.002,-0.305,148763
0.011,-0.005,1.001,-0.244,148788
0.013,-0.005,1.002,-0.122,148814
0.013,-0.006,1.002,-0.244,148837
0.013,-0.005,1.004,-0.061,148864
0.015,-0.006,1.002,-0.183,148889
0.013,-0.005,1.002,-0.244,148914
0.014,-0.004,1.001,0.0,148937
0.014,-0.008,1.002,-0.122,148964
0.014,-0.005,1.001,-0.183,148990
0.014,-0.006,1.004,-0.183,149016
0.013,-0.006,1.003,-0.305,149041
0.014,-0.006,1.003,-0.305,149066
0.016,-0.004,1.001,-0.366,149093
0.013,-0.006,1.004,-0.183,149119
0.014,-0.006,1.001,-0.122,149143
0.014,-0.005,1.003,-0.061,149167
0.013,-0.007,1.001,-0.305,149192
0.014,-0.003,1.001,-0.122,149219
0.014,-0.005,1.001,-0.244,149244
0.014,-0.005,1.003,-0.305,149269
0.015,-0.005,1.003,-0.183,149297
0.014,-0.006,1.002,-0.183,149324
0.014,-0.006,1.001,-0.061,149352
0.015,-0.006,1.002,-0.488,149378
0.015,-0.005,1.003,-0.244,149403
0.014,-0.005,1.002,-0.183,149427
0.014,-0.005,1.002,-0.244,149455
0.015,-0.005,1.001,-0.122,149482
0.015,-0.006,1.002,-0.183,149507
0.013,-0.006,1.003,-0.244,149532
0.016,-0.005,1.001,-0.366,149558
0.012,-0.005,1.003,-0.183,149587
0.014,-0.005,1.003,-0.183,149613
0.015,-0.006,1.002,-0.305,149637
0.015,-0.004,1.002,-0.061,149662
0.016,-0.006,1.002,-0.122,149687
0.014,-0.007,1.004,-0.244,149714
0.014,-0.004,1.002,-0.244,149738
0.014,-0.004,1.003,-0.244,149764
0.014,-0.004,1.003,-0.244,149791
0.016,-0.004,1.002,-0.183,149817
0.014,-0.006,1.001,-0.244,149841
0.014,-0.004,1.004,-0.305,149868
0.014,-0.005,1.002,-0.244,149892
0.016,-0.006,1.002,-0.244,149917
0.013,-0.006,1.004,-0.244,149942
0.013,-0.005,1.004,-0.122,149969
0.013,-0.007,1.001,-0.061,149994
0.014,-0.007,1.003,-0.244,150019
0.015,-0.005,1.003,-0.244,150047
0.013,-0.006,1.002,-0.244,150071
0.015,-0.007,1.003,-0.183,150097
0.013,-0.004,1.003,-0.183,150123
0.012,-0.006,1.003,-0.244,150152
0.014,-0.004,1.001,-0.244,150176
0.013,-0.005,1.002,-0.183,150203
0.014,-0.004,1.004,-0.244,150226
0.014,-0.007,1.001,-0.183,150251
0.015,-0.004,1.004,-0.122,150278
0.015,-0.005,1.002,-0.244,150303
0.017,-0.005,1.003,-0.366,150328
0.015,-0.004,1.002,-0.122,150354
0.015,-0.005,1.001,-0.244,150377
0.014,-0.005,1.002,-0.244,150401
0.013,-0.005,1.001,-0.183,150428
0.014,-0.005,1.003,-0.183,150452
0.014,-0.006,1.003,-0.244,150477
0.013,-0.005,1.001,-0.122,150502
0.015,-0.006,1.002,-0.122,150528
0.014,-0.006,1.002,-0.305,150555
0.013,-0.005,1.004,-0.305,150580
0.013,-0.004,1.003,-0.122,150606
0.014,-0.005,1.003,-0.183,150630
0.014,-0.005,1.002,-0.183,150658
0.014,-0.005,1.003,-0.244,150681
0.014,-0.004,1.001,-0.183,150708
0.013,-0.006,1.002,-0.183,150733
0.015,-0.004,1.002,-0.122,150757
0.015,-0.005,1.001,-0.244,150781
0.013,-0.005,1.004,-0.122,150806
0.015,-0.006,1.003,-0.244,150830
0.015,-0.005,1.003,-0.305,150854
0.014,-0.006,1.004,-0.427,150880
0.015,-0.005,1.002,-0.244,150905
0.015,-0.006,1.002,-0.183,150929
0.015,-0.005,1.0,-0.427,150959
0.013,-0.004,1.003,-0.122,150984
0.013,-0.005,1.003,-0.183,151010
0.015,-0.005,1.003,-0.305,151037
0.015,-0.006,1.001,-0.244,151062
0.014,-0.005,1.0,-0.122,151086
0.014,-0.006,1.002,-0.122,151111
0.014,-0.005,1.004,-0.305,151139
0.013,-0.003,1.003,0.0,151165
0.013,-0.005,1.001,-0.244,151192
0.014,-0.004,1.003,-0.244,151218
0.013,-0.005,1.003,-0.244,151243
0.015,-0.006,1.001,-0.244,151269
0.016,-0.006,1.001,-0.244,151296
0.013,-0.005,1.002,-0.183,151322
0.016,-0.005,1.001,-0.244,151346
0.015,-0.005,1.003,-0.244,151370
0.013,-0.005,1.003,-0.183,151393
0.017,-0.005,1.0,-0.244,151419
0.014,-0.006,1.001,-0.244,151446
0.015,-0.004,1.004,-0.122,151470
0.014,-0.004,1.002,-0.244,151495
0.013,-0.005,1.002,-0.305,151519
0.015,-0.006,1.001,-0.122,151543
0.015,-0.006,1.0,-0.183,151567
0.014,-0.006,1.004,-0.305,151591
0.014,-0.005,1.004,-0.122,151617
0.014,-0.004,1.003,-0.244,151644
0.015,-0.005,1.001,-0.305,151670
0.014,-0.005,1.003,-0.305,151695
0.016,-0.004,1.003,-0.122,151720
0.014,-0.004,1.003,-0.183,151743
0.014,-0.005,1.004,-0.061,151767
0.013,-0.005,1.004,-0.122,151792
0.015,-0.006,1.002,-0.305,151816
0.015,-0.006,1.004,-0.183,151842
0.013,-0.005,1.003,-0.122,151869
0.014,-0.004,1.002,-0.244,151894
0.015,-0.004,1.003,-0.122,151917
0.014,-0.005,1.003,-0.061,151942
0.014,-0.005,1.002,-0.305,151968
0.014,-0.006,1.003,-0.183,151993
0.014,-0.006,1.004,-0.427,152019
0.016,-0.004,1.002,-0.244,152047
0.014,-0.005,1.003,-0.122,152076
0.014,-0.005,1.003,-0.244,152100
0.015,-0.006,1.002,-0.183,152125
0.013,-0.004,1.0,-0.183,152153
0.013,-0.005,1.004,-0.183,152177
0.013,-0.005,1.003,-0.183,152203
0.014,-0.007,1.002,-0.183,152227
0.014,-0.005,1.003,-0.244,152255
0.015,-0.006,1.004,-0.244,152281
0.014,-0.004,1.002,-0.183,152305
0.013,-0.005,1.003,-0.122,152331
0.014,-0.005,1.003,-0.061,152360
0.015,-0.006,1.002,-0.183,152388
0.014,-0.003,1.002,-0.244,152414
0.015,-0.006,1.001,-0.244,152440
0.016,-0.006,1.004,-0.183,152465
0.016,-0.005,1.004,-0.366,152489
0.015,-0.006,1.002,-0.305,152514
0.015,-0.005,1.003,-0.183,152540
0.014,-0.005,1.002,-0.244,152563
0.016,-0.006,1.0,-0.305,152586
0.014,-0.005,1.004,-0.244,152610
0.015,-0.005,1.002,-0.183,152636
0.014,-0.006,1.001,-0.244,152659
0.014,-0.005,1.003,-0.122,152686
0.015,-0.005,1.001,-0.122,152711
0.013,-0.005,1.003,-0.183,152735
0.015,-0.006,1.001,-0.244,152760
0.013,-0.006,1.002,-0.183,152783
0.014,-0.005,1.001,-0.122,152807
0.015,-0.004,1.002,-0.122,152834
0.013,-0.005,1.003,-0.244,152862
0.015,-0.005,1.004,-0.244,152890
0.015,-0.005,1.002,-0.244,152918
0.014,-0.006,1.002,-0.244,152942
0.013,-0.005,1.002,-0.183,152968
0.013,-0.006,1.002,-0.305,152992
0.015,-0.005,1.002,-0.427,153016
0.014,-0.005,1.004,-0.183,153042
0.014,-0.004,1.001,-0.244,153068
0.015,-0.005,1.001,-0.305,153095
0.015,-0.005,1.001,-0.183,153122
0.015,-0.005,1.001,-0.061,153150
0.014,-0.005,1.003,-0.183,153175
0.014,-0.005,1.003,-0.244,153202
0.014,-0.005,1.003,-0.244,153228
0.013,-0.006,1.002,-0.122,153255
0.014,-0.004,1.002,-0.183,153284
0.014,-0.005,1.003,-0.122,153310
0.014,-0.004,1.003,-0.244,153334
0.015,-0.005,1.004,-0.122,153359
0.015,-0.005,1.002,-0.183,153386
0.015,-0.005,1.001,-0.244,153411
0.013,-0.005,1.003,-0.244,153434
0.016,-0.004,1.001,-0.305,153460
0.016,-0.005,1.002,-0.244,153487
0.013,-0.005,1.001,-0.244,153513
0.014,-0.005,1.004,-0.122,153539
0.014,-0.005,1.003,-0.305,153565
0.015,-0.006,1.002,-0.183,153592
0.014,-0.004,1.003,-0.305,153615
0.015,-0.006,1.0,-0.244,153640
0.015,-0.005,1.001,-0.244,153666
0.013,-0.005,1.002,-0.183,153689
0.014,-0.006,1.003,-0.366,153714
0.014,-0.005,1.002,-0.244,153742
0.013,-0.004,1.001,-0.244,153766
0.013,-0.004,1.002,-0.183,153790
0.015,-0.004,1.003,-0.305,153817
0.015,-0.006,1.002,-0.183,153845
0.014,-0.006,1.002,-0.183,153870
0.014,-0.006,1.003,-0.244,153894
0.014,-0.006,1.002,-0.244,153917
0.014,-0.006,1.001,-0.244,153943
0.014,-0.004,1.003,-0.244,153970
0.016,-0.005,1.005,-0.244,153995
0.014,-0.005,1.003,-0.183,154023
0.014,-0.005,1.002,-0.305,154050
0.013,-0.005,0.999,-0.244,154075
0.014,-0.005,1.001,-0.061,154099
0.012,-0.004,1.002,-0.366,154124
0.014,-0.007,1.002,-0.244,154148
0.016,-0.004,1.004,-0.183,154173
0.015,-0.006,1.001,-0.183,154197
0.016,-0.005,1.001,-0.244,154223
0.015,-0.006,1.003,-0.183,154249
0.014,-0.004,1.002,-0.183,154277
0.014,-0.004,1.001,-0.244,154302
0.014,-0.005,1.004,-0.183,154326
0.015,-0.006,1.002,-0.183,154353
0.015,-0.006,1.002,-0.183,154380
0.014,-0.005,1.002,-0.122,154407
0.014,-0.007,1.004,-0.183,154435
0.015,-0.004,1.004,-0.061,154460
0.014,-0.006,1.001,-0.183,154485
0.014,-0.005,1.001,-0.183,154510
0.014,-0.005,1.002,-0.122,154535
0.014,-0.004,1.001,-0.305,154561
0.013,-0.005,1.003,-0.244,154586
0.014,-0.004,1.003,-0.183,154613
0.014,-0.006,1.001,-0.122,154637
0.014,-0.005,1.0,-0.122,154661
0.014,-0.004,1.003,-0.183,154690
0.014,-0.004,1.003,-0.061,154718
0.016,-0.005,1.001,-0.305,154743
0.014,-0.005,1.0,-0.305,154769
0.015,-0.005,1.002,-0.122,154794
0.014,-0.004,1.001,-0.183,154818
0.015,-0.006,1.003,-0.366,154844
0.014,-0.005,1.003,-0.122,154869
0.014,-0.005,1.003,-0.244,154896
0.015,-0.006,1.003,-0.244,154923
0.014,-0.004,1.003,-0.244,154947
0.013,-0.006,1.002,-0.183,154972
0.013,-0.006,1.002,-0.244,154997
0.013,-0.005,1.004,-0.305,155023
0.015,-0.005,1.004,-0.122,155047
0.014,-0.006,1.002,-0.366,155074
0.014,-0.007,1.002,-0.305,155100
0.015,-0.005,1.004,-0.122,155129
0.014,-0.005,1.003,-0.122,155154
0.014,-0.006,1.001,-0.183,155181
0.016,-0.007,1.002,-0.183,155207
0.014,-0.005,1.004,-0.244,155233
0.014,-0.004,1.001,-0.305,155260
0.014,-0.006,1.002,-0.244,155287
0.014,-0.006,1.003,-0.244,155312
0.014,-0.006,1.002,-0.122,155339
0.013,-0.005,1.003,-0.427,155366
0.014,-0.005,1.001,-0.183,155391
0.013,-0.006,1.004,-0.122,155420
0.014,-0.003,1.002,-0.183,155447
0.015,-0.004,1.002,-0.244,155473
0.011,-0.006,1.003,-0.244,155497
0.016,-0.005,1.003,-0.244,155522
0.015,-0.006,1.002,-0.305,155546
0.015,-0.007,1.005,-0.183,155570
0.015,-0.005,1.003,-0.244,155595
0.015,-0.004,1.002,-0.122,155622
0.015,-0.005,1.002,-0.183,155651
0.014,-0.004,1.003,-0.183,155675
0.014,-0.005,1.002,-0.244,155702
0.016,-0.005,1.002,-0.305,155727
0.014,-0.006,1.004,-0.183,155752
