Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
0.014,0.001,1.001,-0.061,84118
0.014,-0.001,1.001,-0.183,84142
0.013,-0.001,1.002,-0.122,84168
0.016,-0.001,1.001,0.0,84194
0.016,-0.003,1.002,-0.122,84220
0.014,-0.001,1.001,-0.244,84246
0.015,-0.001,1.0,-0.183,84272
0.014,-0.001,1.002,0.0,84295
0.013,-0.001,1.0,-0.244,84320
0.015,-0.001,1.003,-0.183,84344
0.013,-0.0,1.001,-0.183,84370
0.015,-0.001,1.003,0.061,84395
0.014,-0.002,1.003,-0.183,84420
0.016,-0.001,1.002,-0.244,84444
0.015,-0.001,1.001,-0.366,84469
0.013,-0.002,1.004,-0.183,84492
0.014,-0.0,1.002,-0.244,84517
0.012,-0.001,1.002,-0.183,84544
0.015,-0.002,1.002,-0.061,84570
0.014,-0.001,1.003,-0.183,84593
0.016,-0.003,1.002,-0.183,84620
0.016,-0.002,1.001,-0.244,84647
0.014,0.001,1.003,-0.122,84672
0.015,-0.0,1.004,-0.183,84696
0.014,-0.0,1.002,-0.244,84723
0.014,-0.0,1.001,-0.183,84749
0.012,-0.002,1.001,-0.244,84776
0.014,-0.002,1.002,-0.366,84800
0.013,-0.001,1.002,-0.366,84824
0.015,-0.0,1.003,-0.183,84849
0.015,0.001,1.001,-0.122,84875
0.016,-0.0,1.004,-0.244,84901
0.014,-0.002,1.002,-0.183,84927
0.013,-0.0,1.003,-0.183,84953
0.015,-0.003,1.003,-0.244,84978
0.014,-0.001,1.001,-0.305,85002
0.013,-0.002,1.003,-0.183,85028
0.015,-0.0,1.0,-0.183,85055
0.014,-0.002,1.003,-0.244,85081
0.015,-0.001,1.003,-0.244,85107
0.015,-0.001,1.004,-0.061,85132
0.015,-0.001,1.003,-0.122,85156
0.015,-0.001,1.002,-0.244,85180
0.014,-0.001,1.004,-0.183,85204
0.013,-0.002,1.001,-0.183,85230
0.013,-0.0,1.0,-0.122,85256
0.014,-0.001,1.003,-0.183,85282
0.014,-0.001,1.001,-0.061,85306
0.014,-0.001,1.002,-0.244,85332
0.014,-0.001,1.001,-0.183,85357
0.015,-0.001,1.002,-0.183,85382
0.015,-0.001,1.001,-0.183,85407
0.014,-0.001,1.003,-0.183,85430
0.014,-0.001,1.001,-0.183,85456
0.013,0.0,1.002,-0.061,85481
0.014,0.0,1.004,-0.061,85508
0.012,-0.001,1.002,-0.183,85533
0.013,-0.002,1.004,-0.122,85558
0.015,-0.003,1.001,-0.305,85581
0.015,-0.001,1.003,-0.183,85608
0.013,-0.001,1.003,-0.122,85632
0.014,-0.0,1.003,-0.305,85657
0.014,-0.001,1.001,-0.305,85681
0.014,0.0,1.001,-0.061,85704
0.015,-0.001,1.003,-0.244,85730
0.015,0.0,1.003,-0.122,85754
0.015,-0.002,1.002,-0.183,85778
0.014,-0.001,1.003,-0.244,85802
0.015,-0.001,1.002,-0.244,85827
0.015,0.001,1.004,-0.244,85854
0.012,-0.001,1.002,-0.244,85882
0.016,-0.0,1.002,-0.244,85909
0.013,-0.002,1.002,-0.183,85933
0.015,-0.001,1.005,-0.244,85958
0.014,-0.0,1.002,-0.366,85982
0.015,-0.001,1.003,-0.183,86009
0.014,-0.002,1.002,-0.183,86032
0.014,-0.0,1.002,-0.183,86058
0.013,0.0,1.001,-0.183,86081
0.014,-0.001,1.002,-0.061,86109
0.014,0.0,1.0,-0.366,86133
0.015,-0.002,1.003,-0.183,86159
0.015,-0.001,1.002,-0.183,86184
0.015,-0.003,1.004,-0.244,86211
0.015,-0.001,1.002,-0.122,86235
0.015,-0.0,1.001,-0.183,86259
0.014,-0.001,1.002,-0.122,86287
0.015,0.0,1.002,-0.183,86311
0.015,-0.002,1.003,-0.244,86336
0.014,-0.002,1.003,-0.183,86361
0.016,-0.0,1.001,-0.305,86385
0.015,-0.001,1.003,-0.244,86414
0.014,-0.002,1.002,-0.305,86441
0.014,-0.001,1.002,-0.061,86465
0.015,-0.001,1.002,-0.244,86489
0.013,-0.002,1.002,-0.244,86514
0.014,-0.001,1.003,-0.305,86542
0.016,-0.003,1.003,-0.122,86567
0.013,-0.0,1.003,-0.305,86590
0.013,-0.001,1.003,-0.183,86616
0.014,0.001,1.003,-0.244,86640
0.015,-0.001,1.002,-0.122,86667
0.014,-0.001,1.002,-0.122,86692
0.014,-0.002,1.003,-0.183,86717
0.014,-0.002,1.003,-0.183,86743
0.014,-0.002,1.004,-0.305,86767
0.014,-0.0,1.002,-0.183,86791
0.015,-0.0,1.003,-0.122,86818
0.014,-0.001,1.003,-0.183,86845
0.015,-0.0,1.001,-0.183,86869
0.014,-0.002,1.002,-0.061,86894
0.014,-0.001,1.003,-0.183,86919
0.014,-0.002,1.002,-0.183,86946
0.015,-0.002,1.003,-0.183,86971
0.013,0.0,1.002,-0.183,86995
0.016,0.0,1.003,-0.183,87020
0.015,-0.001,1.003,-0.183,87043
0.014,-0.001,1.004,-0.183,87068
0.014,-0.0,1.002,-0.061,87094
0.015,-0.002,1.003,-0.244,87121
0.015,-0.001,1.004,-0.183,87149
0.015,-0.001,1.003,-0.183,87173
0.014,-0.003,1.003,-0.122,87198
0.014,-0.001,1.004,-0.183,87224
0.015,-0.001,1.003,-0.244,87248
0.014,-0.002,1.002,-0.305,87275
0.015,-0.001,1.002,-0.183,87300
0.013,-0.002,1.003,-0.183,87324
0.014,-0.002,1.002,-0.427,87350
0.014,-0.001,1.003,-0.122,87375
0.015,-0.0,1.002,-0.366,87400
0.015,-0.002,1.001,-0.183,87426
0.015,-0.001,1.003,-0.244,87455
0.015,-0.002,1.004,-0.305,87482
0.015,-0.0,1.001,-0.305,87506
0.016,-0.002,1.002,-0.305,87530
0.015,0.0,1.002,-0.244,87558
0.015,-0.002,1.003,-0.244,87584
0.015,-0.001,1.003,-0.244,87608
0.015,0.0,1.003,-0.305,87632
0.014,0.0,1.002,-0.183,87659
0.015,-0.003,1.003,-0.183,87685
0.016,-0.001,1.003,-0.061,87711
0.015,-0.002,1.002,-0.244,87737
0.015,-0.001,1.003,-0.244,87763
0.015,-0.001,1.004,-0.183,87790
0.014,-0.001,1.003,-0.244,87818
0.014,0.001,1.002,-0.183,87844
0.014,-0.001,1.003,-0.122,87869
0.016,-0.0,1.003,-0.244,87895
0.015,-0.001,1.002,-0.183,87920
0.014,-0.001,1.002,-0.244,87945
0.015,-0.002,1.002,-0.244,87970
0.014,-0.0,1.003,-0.305,87995
0.014,-0.002,1.002,-0.305,88019
0.014,-0.001,1.003,-0.122,88044
0.016,0.0,1.003,-0.061,88069
0.015,0.0,1.003,-0.305,88094
0.015,-0.0,1.001,-0.183,88120
0.014,-0.001,1.001,-0.305,88146
0.014,-0.002,1.003,-0.183,88172
0.015,-0.001,1.002,-0.244,88198
0.013,-0.001,1.003,-0.183,88224
0.014,-0.003,1.001,-0.122,88248
0.014,-0.001,1.003,-0.183,88272
0.014,-0.002,1.002,-0.305,88297
0.015,-0.0,1.002,-0.244,88322
0.015,-0.001,1.003,-0.244,88349
0.015,0.0,1.003,-0.183,88373
0.014,-0.001,1.003,-0.122,88398
0.013,-0.002,1.003,-0.183,88422
0.013,-0.003,1.002,-0.183,88445
0.014,-0.002,1.002,-0.244,88469
0.015,-0.002,1.003,-0.061,88496
0.015,-0.001,1.001,-0.183,88525
0.014,-0.001,1.003,-0.122,88549
0.015,-0.002,1.003,-0.122,88575
0.012,0.002,1.003,-0.122,88601
0.014,-0.0,1.002,-0.244,88626
0.015,-0.0,1.001,0.0,88649
0.015,-0.002,1.003,0.0,88677
0.017,-0.001,1.002,-0.244,88704
0.015,-0.001,1.002,-0.244,88730
0.014,-0.002,1.002,-0.305,88755
0.013,-0.002,1.001,-0.244,88780
0.013,-0.002,1.002,-0.244,88806
0.013,-0.002,1.003,-0.244,88833
0.015,-0.001,1.003,-0.183,88857
0.017,-0.002,1.002,-0.183,88883
0.014,-0.001,1.001,-0.122,88906
0.015,-0.001,1.003,-0.244,88931
0.015,-0.001,1.003,-0.244,88958
0.014,-0.002,1.001,-0.244,88983
0.014,-0.001,1.001,-0.305,89007
0.013,-0.001,1.003,-0.122,89033
0.015,-0.002,1.003,-0.244,89060
0.015,-0.002,1.002,-0.244,89084
0.014,-0.002,1.003,-0.061,89109
0.014,0.0,1.002,-0.183,89134
0.014,-0.001,1.003,-0.366,89162
0.014,-0.001,1.003,-0.244,89187
0.014,-0.002,1.001,-0.305,89213
0.015,-0.001,1.003,-0.244,89237
0.014,-0.003,1.002,-0.183,89260
0.017,-0.003,1.002,-0.183,89291
0.012,-0.002,1.001,-0.244,89317
0.015,-0.001,1.001,-0.061,89342
0.013,-0.001,1.001,0.0,89368
0.014,-0.0,1.001,-0.244,89394
0.016,-0.001,1.003,-0.244,89418
0.015,-0.001,1.002,-0.305,89444
0.015,-0.003,1.001,-0.183,89470
0.015,-0.002,1.001,-0.244,89498
0.015,-0.002,1.002,-0.305,89523
0.014,-0.002,1.003,-0.244,89549
0.014,-0.0,1.002,-0.244,89576
0.017,-0.0,1.004,-0.183,89602
0.014,-0.001,1.004,-0.183,89629
0.015,-0.002,1.003,-0.122,89654
0.015,-0.001,1.002,-0.244,89680
0.014,-0.001,1.004,-0.183,89707
0.014,-0.001,1.002,-0.183,89736
0.015,-0.001,1.001,-0.305,89762
0.014,-0.002,1.001,-0.122,89786
0.013,-0.0,1.001,-0.061,89812
0.015,-0.002,1.001,-0.183,89836
0.016,-0.001,1.004,-0.244,89860
0.014,-0.002,1.002,-0.366,89886
0.015,-0.001,1.002,-0.061,89910
0.014,-0.001,1.002,-0.122,89937
0.015,-0.001,1.003,-0.244,89962
0.015,0.0,1.002,-0.366,89988
0.014,-0.002,1.005,-0.122,90015
0.014,-0.001,1.002,-0.244,90041
0.014,-0.001,1.002,-0.366,90066
0.014,-0.001,1.005,-0.183,90092
0.014,-0.001,1.003,-0.244,90117
0.015,-0.001,1.003,-0.305,90141
0.014,0.001,1.002,-0.305,90167
0.014,-0.003,1.004,-0.183,90194
0.015,-0.002,1.003,-0.244,90219
0.017,0.001,1.002,-0.183,90244
0.013,-0.001,1.002,-0.183,90269
0.013,-0.001,1.001,-0.183,90295
0.015,-0.001,1.003,-0.183,90324
0.014,-0.001,1.002,-0.244,90351
0.014,-0.002,1.001,-0.122,90376
0.013,-0.004,1.002,-0.122,90401
0.014,0.0,1.004,-0.122,90424
0.015,0.0,1.004,-0.244,90451
0.017,0.001,1.01,-0.061,90476
0.019,0.002,1.008,-0.183,90503
0.016,0.005,1.004,1.709,90530
0.016,-0.001,1.003,0.977,90555
0.014,-0.003,1.002,-0.305,90580
0.012,-0.013,1.025,-21.973,90606
-0.0,0.002,0.992,7.874,90631
0.007,-0.004,1.012,-2.563,90657
0.017,-0.007,1.012,0.122,90681
0.015,-0.001,1.0,-0.793,90709
0.017,-0.002,1.006,0.244,90734
0.013,0.004,0.998,0.244,90760
0.014,-0.004,1.008,-0.793,90785
0.011,-0.006,1.004,0.244,90812
0.011,-0.004,0.998,-0.244,90838
0.01,-0.006,1.002,-0.427,90864
0.011,-0.006,1.001,-0.183,90889
0.013,-0.005,1.0,-0.183,90914
0.014,-0.003,1.005,-0.244,90938
0.016,0.002,1.003,-0.122,90961
0.017,0.001,1.005,-0.244,90988
0.015,0.001,1.005,-0.183,91013
0.015,-0.002,1.004,-0.305,91036
0.013,-0.001,1.004,-0.366,91061
0.012,-0.004,1.0,0.061,91085
0.011,-0.006,1.0,-0.244,91111
0.01,-0.007,1.001,-0.061,91135
0.012,-0.004,1.0,-0.244,91159
0.014,-0.004,1.002,-0.122,91183
0.014,-0.001,0.999,-0.183,91210
0.016,0.002,1.007,0.061,91235
0.016,0.003,1.005,0.183,91259
0.015,0.0,1.004,0.122,91287
0.016,-0.001,1.002,-0.488,91312
0.013,-0.002,1.0,-0.244,91336
0.011,-0.004,0.999,-0.366,91362
0.013,-0.009,1.001,-0.427,91389
0.012,-0.007,1.004,-0.366,91415
0.014,-0.003,1.001,-0.427,91438
0.013,-0.003,1.004,0.122,91462
0.014,0.004,1.004,0.061,91487
0.018,0.001,1.004,-0.183,91509
0.017,0.001,1.005,-0.244,91533
0.016,0.001,1.002,-0.488,91557
0.016,-0.002,1.002,-0.305,91580
0.009,-0.002,1.003,0.061,91605
0.01,-0.005,0.998,-0.366,91634
0.011,-0.01,1.002,-0.366,91659
0.011,-0.006,0.998,-0.244,91685
0.011,-0.006,1.006,-0.427,91711
0.015,-0.001,1.002,-0.122,91735
0.016,0.0,1.003,-0.244,91761
0.016,0.003,1.002,-0.122,91787
0.015,0.001,1.004,-0.244,91812
0.015,0.0,1.004,0.0,91838
0.014,-0.001,1.0,-0.122,91863
0.011,-0.005,0.999,-0.305,91891
0.012,-0.006,1.001,-0.183,91916
0.012,-0.005,1.003,-0.305,91940
0.009,-0.004,0.998,-0.061,91965
0.013,-0.002,1.003,-0.244,91993
0.014,0.0,1.003,-0.305,92019
0.015,-0.002,1.003,-0.122,92043
0.016,0.0,1.002,-0.183,92068
0.015,-0.003,1.005,-0.183,92091
0.012,0.001,1.001,-0.244,92116
0.011,-0.004,1.0,-0.061,92142
0.009,-0.006,1.003,-0.244,92167
0.011,-0.003,1.0,-0.183,92192
0.011,-0.006,1.005,-0.427,92217
0.013,-0.005,1.0,-0.183,92242
0.013,-0.001,1.0,-0.366,92269
0.017,0.001,1.009,-0.183,92297
0.018,0.001,1.002,-0.366,92323
0.015,-0.002,1.006,-0.183,92349
0.016,-0.002,0.999,-0.122,92375
0.008,-0.002,1.004,-0.244,92400
0.01,-0.001,0.999,0.0,92426
0.009,-0.006,1.003,-0.061,92449
0.011,-0.006,1.001,-0.183,92475
0.015,-0.002,1.005,-0.305,92500
0.016,-0.001,1.003,-0.061,92527
0.017,0.001,1.006,-0.244,92551
0.016,0.001,1.005,-0.244,92575
0.015,0.004,1.0,-0.244,92598
0.015,0.001,1.01,-0.244,92623
0.011,-0.003,0.992,-0.305,92646
0.013,-0.009,1.007,-0.427,92671
0.012,-0.007,0.996,-0.305,92696
0.009,-0.008,1.008,0.183,92721
0.015,0.001,0.994,-0.366,92748
0.012,-0.012,1.01,0.122,92775
0.015,0.003,1.005,0.0,92803
0.014,0.001,1.0,-0.305,92825
0.011,0.002,1.001,-0.183,92853
0.019,-0.001,1.008,-0.122,92877
0.013,-0.008,0.997,-0.671,92901
0.015,-0.003,1.0,-0.366,92926
0.013,-0.005,1.007,-0.183,92950
0.006,-0.008,0.999,-0.183,92975
0.012,-0.005,0.997,-0.183,93001
0.009,-0.002,1.009,-0.366,93027
0.013,0.002,0.999,-0.183,93051
0.017,-0.003,0.999,-0.305,93079
0.018,0.0,1.009,-0.122,93103
0.02,0.003,1.005,-0.061,93127
0.011,-0.0,0.999,-0.488,93152
0.015,-0.005,1.003,-0.061,93177
0.009,-0.007,0.999,-0.183,93203
0.008,-0.003,1.002,-0.122,93227
0.01,-0.005,1.004,-0.122,93252
0.009,-0.006,1.0,-0.305,93276
0.017,-0.005,1.002,-0.122,93302
0.015,-0.0,1.005,-0.183,93326
0.017,0.0,1.005,-0.244,93349
0.017,-0.001,1.003,-0.244,93374
0.014,0.002,1.004,0.0,93399
0.015,0.001,1.005,-0.122,93425
0.012,-0.003,1.0,-0.305,93450
0.012,-0.008,1.0,-0.183,93475
0.01,-0.007,1.003,-0.061,93501
0.01,-0.004,1.0,-0.305,93526
0.012,-0.002,0.999,-0.244,93550
0.012,-0.005,1.003,-0.183,93576
0.016,-0.0,1.002,-0.122,93599
0.017,0.002,1.004,-0.366,93625
0.017,0.001,1.006,-0.244,93651
0.015,-0.0,1.001,-0.244,93678
0.015,-0.003,1.002,-0.183,93704
0.013,-0.004,1.006,-0.061,93728
0.01,-0.006,1.0,-0.061,93753
0.01,-0.007,0.999,-0.122,93780
0.009,-0.006,1.001,0.061,93803
0.013,-0.004,1.002,-0.244,93830
0.016,-0.003,1.003,-0.122,93856
0.017,0.0,1.004,-0.244,93881
0.018,-0.0,1.005,-0.183,93906
0.014,-0.001,1.0,-0.305,93934
0.011,-0.001,1.009,-0.122,93957
0.009,0.0,1.0,-0.244,93980
0.01,-0.007,1.003,-0.366,94008
0.015,-0.004,1.005,-0.122,94034
0.013,-0.003,0.999,-0.244,94065
0.016,-0.003,1.001,-0.305,94090
0.016,-0.002,1.007,-0.183,94118
0.012,0.004,1.001,0.0,94144
0.014,0.0,1.002,-0.244,94169
0.013,-0.005,1.008,0.0,94194
0.012,-0.004,0.998,-0.061,94218
0.013,-0.006,1.002,-0.244,94243
0.012,-0.003,1.002,0.061,94268
0.012,-0.004,1.0,-0.244,94292
0.013,-0.002,1.004,-0.244,94318
0.014,-0.001,1.005,-0.061,94345
0.013,0.002,1.001,-0.244,94369
0.017,-0.002,1.004,-0.305,94396
0.016,-0.0,1.004,0.0,94419
0.014,-0.002,1.002,-0.366,94442
0.016,-0.002,1.003,-0.183,94466
0.011,-0.005,1.003,-0.244,94493
0.01,-0.006,1.0,-0.244,94518
0.009,-0.004,1.002,-0.122,94545
0.012,-0.002,1.003,-0.122,94571
0.014,-0.002,1.001,-0.244,94598
0.015,-0.0,1.003,-0.183,94621
0.018,-0.001,1.005,-0.366,94648
0.017,-0.001,1.006,-0.122,94673
0.014,-0.0,1.003,-0.244,94698
0.013,-0.002,1.003,-0.244,94722
0.012,-0.001,1.004,-0.122,94747
0.01,-0.006,0.999,-0.122,94772
0.011,-0.005,1.001,-0.305,94797
0.014,-0.006,1.002,-0.183,94821
0.014,-0.004,1.0,-0.183,94846
0.015,-0.002,1.001,-0.183,94870
0.016,-0.0,1.004,-0.183,94894
0.014,0.001,1.005,-0.122,94919
0.015,0.0,1.002,-0.183,94942
0.014,-0.002,1.002,-0.183,94967
0.013,-0.005,1.002,-0.183,94995
0.014,-0.003,1.0,-0.244,95025
0.013,-0.005,1.0,-0.183,95051
0.013,-0.004,1.0,-0.183,95076
0.013,-0.003,1.003,-0.305,95102
0.015,-0.0,1.003,-0.244,95126
0.013,0.0,1.003,-0.183,95149
0.016,0.001,1.004,-0.183,95174
0.016,-0.001,1.002,-0.122,95201
0.016,-0.001,1.002,-0.183,95232
0.014,-0.003,1.002,-0.244,95256
0.013,-0.005,1.0,-0.061,95282
0.01,-0.004,1.001,-0.183,95309
0.01,-0.004,1.002,-0.183,95333
0.013,-0.003,1.001,-0.122,95359
0.015,-0.003,1.003,-0.122,95384
0.017,-0.002,1.003,-0.244,95407
0.017,0.0,1.004,-0.122,95432
0.014,0.0,1.002,-0.183,95456
0.014,-0.001,1.004,-0.183,95480
0.011,-0.003,1.003,-0.122,95507
0.01,-0.005,0.999,-0.305,95532
0.012,-0.006,1.003,-0.122,95561
0.012,-0.005,1.002,0.0,95588
0.015,-0.004,1.0,-0.183,95613
0.014,-0.002,1.003,-0.366,95640
0.015,0.0,1.006,-0.183,95665
0.016,0.002,1.001,-0.122,95690
0.014,0.001,1.005,-0.244,95716
0.014,-0.001,1.005,0.0,95742
0.014,-0.001,0.999,-0.183,95765
0.01,-0.008,0.997,-0.244,95791
0.015,-0.011,1.009,-0.793,95815
0.012,-0.005,1.012,-0.305,95840
