Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.005,0.052,0.999,0.0,1900508
-0.005,0.052,0.999,0.0,1900512
-0.003,0.052,0.999,-0.244,1900516
-0.003,0.052,0.999,-0.244,1900520
-0.003,0.051,0.998,-0.244,1900524
-0.003,0.051,0.998,-0.183,1900528
-0.003,0.051,0.998,-0.183,1900532
-0.004,0.054,1.0,-0.122,1900536
-0.004,0.054,1.0,-0.244,1900540
-0.006,0.052,0.999,-0.244,1900544
-0.006,0.052,0.999,-0.183,1900548
-0.006,0.052,0.999,-0.183,1900552
-0.005,0.052,0.999,-0.183,1900556
-0.005,0.052,0.999,-0.183,1900560
-0.005,0.054,0.999,-0.244,1900564
-0.005,0.054,0.999,-0.122,1900568
-0.005,0.054,0.999,-0.122,1900572
-0.004,0.053,0.999,-0.183,1900576
-0.004,0.053,0.999,-0.183,1900580
-0.004,0.054,0.997,-0.061,1900584
-0.004,0.054,0.997,-0.122,1900588
-0.004,0.054,0.997,-0.122,1900592
-0.003,0.053,0.999,-0.183,1900596
-0.003,0.053,0.999,-0.183,1900600
-0.003,0.052,0.999,-0.305,1900604
-0.003,0.052,0.999,-0.244,1900608
-0.003,0.052,0.999,-0.244,1900611
-0.004,0.053,0.998,-0.183,1900615
-0.004,0.053,0.998,-0.061,1900619
-0.002,0.052,1.002,-0.183,1900623
-0.002,0.052,1.002,-0.305,1900627
-0.002,0.052,1.002,-0.305,1900631
-0.004,0.053,0.998,-0.183,1900635
-0.004,0.053,0.998,-0.244,1900639
-0.006,0.053,0.999,-0.122,1900643
-0.006,0.053,0.999,-0.244,1900647
-0.006,0.053,0.999,-0.244,1900651
-0.004,0.052,0.999,-0.183,1900655
-0.004,0.052,0.999,-0.122,1900659
-0.004,0.052,0.997,-0.183,1900663
-0.004,0.052,0.997,-0.305,1900667
-0.004,0.052,0.997,-0.305,1900671
-0.002,0.052,1.0,-0.244,1900675
-0.002,0.052,1.0,-0.122,1900679
-0.003,0.052,0.999,-0.061,1900683
-0.003,0.052,0.999,-0.183,1900687
-0.003,0.052,0.999,-0.183,1900691
-0.003,0.053,1.001,-0.183,1900695
-0.003,0.053,1.001,-0.183,1900699
-0.003,0.051,1.0,-0.183,1900703
-0.003,0.051,1.0,-0.244,1900707
-0.003,0.051,1.0,-0.244,1900711
-0.003,0.052,0.999,-0.366,1900715
-0.003,0.052,0.999,-0.305,1900719
-0.005,0.052,1.0,-0.122,1900723
-0.005,0.052,1.0,-0.305,1900727
-0.005,0.052,1.0,-0.305,1900731
-0.004,0.053,1.0,-0.183,1900735
-0.004,0.053,1.0,-0.183,1900738
-0.002,0.052,0.999,-0.122,1900742
-0.002,0.052,0.999,-0.122,1900746
-0.002,0.052,0.999,-0.122,1900750
-0.003,0.052,0.999,-0.244,1900754
-0.003,0.052,0.999,-0.122,1900758
-0.002,0.051,0.997,-0.122,1900762
-0.002,0.051,0.997,-0.122,1900766
-0.002,0.051,0.997,-0.122,1900770
-0.003,0.053,0.998,-0.244,1900774
-0.003,0.053,0.998,-0.183,1900778
-0.003,0.053,1.0,-0.061,1900782
-0.003,0.053,1.0,-0.183,1900786
-0.003,0.053,1.0,-0.183,1900790
-0.003,0.053,0.999,-0.183,1900794
-0.003,0.053,0.999,-0.122,1900798
-0.004,0.053,0.998,-0.122,1900802
-0.004,0.053,0.998,-0.122,1900806
-0.004,0.053,0.998,-0.122,1900810
-0.004,0.054,0.999,-0.244,1900814
-0.004,0.054,0.999,-0.305,1900818
-0.004,0.054,0.998,-0.305,1900822
-0.004,0.054,0.998,-0.183,1900826
-0.004,0.054,0.998,-0.183,1900830
-0.003,0.055,0.999,-0.183,1900834
-0.003,0.055,0.999,-0.122,1900838
-0.004,0.055,0.998,-0.183,1900842
-0.004,0.055,0.998,-0.122,1900846
-0.004,0.055,0.998,-0.122,1900850
-0.004,0.053,1.0,-0.244,1900854
-0.004,0.053,1.0,-0.366,1900858
-0.005,0.051,1.0,-0.244,1900862
-0.005,0.051,1.0,-0.122,1900866
-0.005,0.051,1.0,-0.122,1900870
-0.005,0.053,0.999,-0.061,1900874
-0.005,0.053,0.999,-0.183,1900877
-0.004,0.053,1.0,-0.305,1900881
-0.004,0.053,1.0,-0.183,1900885
-0.004,0.053,1.0,-0.183,1900889
-0.006,0.052,0.998,-0.244,1900893
-0.006,0.052,0.998,-0.244,1900897
-0.004,0.053,0.999,-0.244,1900901
-0.004,0.053,0.999,-0.061,1900905
-0.004,0.053,0.999,-0.061,1900909
-0.005,0.052,0.999,-0.183,1900913
-0.005,0.052,0.999,-0.244,1900917
-0.005,0.054,1.0,-0.061,1900921
-0.005,0.054,1.0,0.0,1900925
-0.005,0.054,1.0,0.0,1900929
-0.002,0.052,0.997,-0.183,1900933
-0.002,0.052,0.997,-0.244,1900937
-0.003,0.051,1.0,-0.122,1900941
-0.003,0.051,1.0,-0.122,1900945
-0.003,0.051,1.0,-0.122,1900949
-0.005,0.052,1.0,-0.183,1900953
-0.005,0.052,1.0,-0.244,1900957
-0.003,0.052,1.0,-0.244,1900961
-0.003,0.052,1.0,-0.305,1900965
-0.003,0.052,1.0,-0.305,1900969
-0.003,0.052,1.0,-0.061,1900973
-0.003,0.052,1.0,-0.061,1900977
-0.003,0.052,1.0,-0.244,1900981
-0.003,0.052,1.0,-0.183,1900985
-0.003,0.052,1.0,-0.183,1900989
-0.002,0.053,1.0,-0.122,1900992
-0.002,0.053,1.0,-0.122,1900996
-0.005,0.053,1.0,-0.122,1901000
-0.005,0.053,1.0,-0.244,1901004
-0.005,0.053,1.0,-0.244,1901008
-0.004,0.051,0.998,-0.244,1901012
-0.004,0.051,0.998,-0.122,1901016
-0.005,0.053,0.998,-0.122,1901020
-0.005,0.053,0.998,-0.122,1901024
-0.005,0.053,0.998,-0.122,1901028
-0.003,0.055,1.0,-0.122,1901032
-0.003,0.055,1.0,-0.122,1901036
-0.004,0.053,0.997,-0.244,1901040
-0.004,0.053,0.997,-0.183,1901044
-0.004,0.053,0.997,-0.183,1901048
-0.005,0.052,0.999,-0.061,1901052
-0.005,0.052,0.999,-0.305,1901056
-0.004,0.052,1.0,-0.305,1901060
-0.004,0.052,1.0,-0.061,1901064
-0.004,0.052,1.0,-0.061,1901068
-0.004,0.053,0.999,-0.244,1901072
-0.004,0.053,0.999,-0.183,1901076
-0.006,0.052,0.998,-0.122,1901080
-0.006,0.052,0.998,-0.183,1901084
-0.006,0.052,0.998,-0.183,1901088
-0.005,0.054,0.998,-0.244,1901092
-0.005,0.054,0.998,-0.122,1901096
-0.003,0.052,0.999,-0.244,1901100
-0.003,0.052,0.999,-0.183,1901104
-0.003,0.052,0.999,-0.183,1901108
-0.006,0.053,0.999,-0.244,1901112
-0.006,0.053,0.999,-0.183,1901116
-0.005,0.053,1.0,-0.183,1901120
-0.005,0.053,1.0,-0.122,1901124
-0.005,0.053,1.0,-0.122,1901128
-0.003,0.053,1.0,-0.183,1901131
-0.003,0.053,1.0,-0.366,1901135
-0.004,0.053,1.0,-0.305,1901139
-0.004,0.053,1.0,-0.183,1901143
-0.004,0.053,1.0,-0.183,1901147
-0.003,0.052,1.0,-0.183,1901151
-0.003,0.052,1.0,-0.244,1901155
-0.006,0.051,0.998,-0.183,1901159
-0.006,0.051,0.998,-0.122,1901163
-0.006,0.051,0.998,-0.122,1901167
-0.006,0.052,1.0,-0.244,1901171
-0.006,0.052,1.0,-0.244,1901175
-0.005,0.053,1.0,-0.244,1901179
-0.005,0.053,1.0,-0.183,1901183
-0.005,0.053,1.0,-0.183,1901187
-0.005,0.053,0.999,-0.122,1901191
-0.005,0.053,0.999,-0.061,1901195
-0.004,0.054,1.0,-0.183,1901199
-0.004,0.054,1.0,-0.305,1901203
-0.004,0.054,1.0,-0.305,1901207
-0.003,0.054,0.999,-0.183,1901211
-0.003,0.054,0.999,-0.183,1901215
-0.003,0.052,1.0,-0.244,1901219
-0.003,0.052,1.0,-0.183,1901223
-0.003,0.052,1.0,-0.183,1901227
-0.002,0.052,0.999,-0.244,1901231
-0.002,0.052,0.999,-0.244,1901235
-0.003,0.054,0.999,-0.122,1901239
-0.003,0.054,0.999,-0.122,1901243
-0.003,0.054,0.999,-0.122,1901247
-0.003,0.053,0.999,-0.244,1901250
-0.003,0.053,0.999,-0.122,1901254
-0.003,0.052,1.001,-0.183,1901258
-0.003,0.052,1.001,-0.244,1901262
-0.003,0.052,1.001,-0.244,1901266
-0.002,0.052,1.0,-0.122,1901270
-0.002,0.052,1.0,-0.244,1901274
-0.003,0.053,0.999,-0.183,1901278
-0.003,0.053,0.999,-0.244,1901282
-0.003,0.053,0.999,-0.244,1901286
-0.004,0.054,0.998,-0.122,1901290
-0.004,0.054,0.998,-0.183,1901294
-0.005,0.052,0.998,-0.183,1901298
-0.005,0.052,0.998,-0.244,1901302
-0.005,0.052,0.998,-0.244,1901306
-0.004,0.052,0.999,-0.183,1901310
-0.004,0.052,0.999,-0.061,1901314
-0.003,0.053,0.999,-0.183,1901318
-0.003,0.053,0.999,-0.122,1901322
-0.003,0.053,0.999,-0.122,1901326
-0.004,0.053,0.999,-0.244,1901330
-0.004,0.053,0.999,-0.183,1901334
-0.004,0.053,0.999,-0.122,1901338
-0.004,0.053,0.999,-0.244,1901342
-0.004,0.053,0.999,-0.244,1901346
-0.004,0.052,0.999,-0.122,1901350
-0.004,0.052,0.999,-0.183,1901354
-0.003,0.051,0.998,-0.061,1901358
-0.003,0.051,0.998,-0.061,1901362
-0.003,0.051,0.998,-0.061,1901366
-0.005,0.053,0.999,-0.122,1901370
-0.005,0.053,0.999,-0.122,1901374
-0.006,0.052,0.999,-0.183,1901378
-0.006,0.052,0.999,-0.122,1901381
-0.006,0.052,0.999,-0.122,1901385
-0.004,0.052,0.999,-0.183,1901389
-0.004,0.052,0.999,-0.244,1901393
-0.004,0.052,1.0,-0.244,1901397
-0.004,0.052,1.0,-0.183,1901401
-0.004,0.052,1.0,-0.183,1901405
-0.005,0.052,0.998,-0.183,1901409
-0.005,0.052,0.998,-0.183,1901413
-0.004,0.052,0.999,-0.366,1901417
-0.004,0.052,0.999,-0.305,1901421
-0.004,0.052,0.999,-0.305,1901425
-0.005,0.055,0.999,-0.305,1901429
-0.005,0.055,0.999,-0.305,1901433
-0.003,0.054,0.999,-0.244,1901437
-0.003,0.054,0.999,-0.183,1901441
-0.003,0.054,0.999,-0.183,1901445
-0.003,0.053,0.998,-0.183,1901449
-0.003,0.053,0.998,-0.244,1901453
-0.004,0.052,0.999,-0.244,1901457
-0.004,0.052,0.999,-0.244,1901461
-0.004,0.052,0.999,-0.244,1901465
-0.002,0.053,0.999,-0.244,1901469
-0.002,0.053,0.999,-0.183,1901473
-0.004,0.052,0.999,-0.061,1901477
-0.004,0.052,0.999,-0.122,1901481
-0.004,0.052,0.999,-0.122,1901485
-0.004,0.051,0.999,-0.183,1901489
-0.004,0.051,0.999,-0.122,1901493
-0.005,0.051,0.998,-0.183,1901497
-0.005,0.051,0.998,-0.366,1901501
-0.005,0.051,0.998,-0.366,1901505
-0.003,0.053,0.999,-0.122,1901509
-0.003,0.053,0.999,-0.244,1901513
-0.005,0.052,1.0,-0.305,1901517
-0.005,0.052,1.0,-0.305,1901521
-0.005,0.052,1.0,-0.305,1901524
-0.003,0.052,0.999,-0.183,1901528
-0.003,0.052,0.999,-0.183,1901532
-0.003,0.053,0.999,-0.122,1901536
-0.003,0.053,0.999,-0.061,1901540
-0.003,0.053,0.999,-0.061,1901544
-0.006,0.053,1.0,-0.183,1901548
-0.006,0.053,1.0,-0.183,1901552
-0.003,0.052,0.998,-0.122,1901556
-0.003,0.052,0.998,-0.061,1901560
-0.003,0.052,0.998,-0.061,1901564
-0.003,0.052,0.998,-0.122,1901568
-0.003,0.052,0.998,-0.183,1901572
-0.003,0.053,1.0,-0.061,1901576
-0.003,0.053,1.0,-0.183,1901580
-0.003,0.053,1.0,-0.183,1901584
-0.004,0.052,1.0,-0.122,1901588
-0.004,0.052,1.0,-0.183,1901592
-0.004,0.052,0.998,-0.122,1901596
-0.004,0.052,0.998,-0.122,1901600
-0.004,0.052,0.998,-0.122,1901604
-0.003,0.052,0.998,-0.183,1901608
-0.003,0.052,0.998,-0.122,1901612
-0.002,0.053,0.998,-0.122,1901616
-0.002,0.053,0.998,-0.122,1901620
-0.002,0.053,0.998,-0.122,1901624
-0.005,0.054,1.0,-0.122,1901628
-0.005,0.054,1.0,-0.183,1901632
-0.004,0.053,0.998,-0.122,1901636
-0.004,0.053,0.998,-0.183,1901640
-0.004,0.053,0.998,-0.183,1901644
-0.005,0.052,0.999,-0.244,1901648
-0.005,0.052,0.999,-0.305,1901652
-0.004,0.054,1.0,-0.122,1901655
-0.004,0.054,1.0,-0.183,1901659
-0.004,0.054,1.0,-0.183,1901663
-0.003,0.053,0.999,-0.244,1901667
-0.003,0.053,0.999,-0.183,1901671
-0.005,0.053,0.999,-0.244,1901675
-0.005,0.053,0.999,-0.305,1901679
-0.005,0.053,0.999,-0.305,1901683
-0.002,0.052,0.998,-0.183,1901687
-0.002,0.052,0.998,-0.244,1901691
-0.003,0.053,0.999,-0.244,1901695
-0.003,0.053,0.999,-0.183,1901699
-0.003,0.053,0.999,-0.183,1901703
-0.003,0.053,0.999,-0.305,1901707
-0.003,0.053,0.999,-0.183,1901711
-0.003,0.053,1.0,-0.183,1901715
-0.003,0.053,1.0,-0.183,1901719
-0.003,0.053,1.0,-0.183,1901723
-0.002,0.052,0.999,-0.305,1901727
-0.002,0.052,0.999,-0.244,1901731
-0.003,0.052,1.0,-0.305,1901735
-0.003,0.052,1.0,-0.183,1901739
-0.003,0.052,1.0,-0.183,1901743
-0.004,0.053,0.998,-0.061,1901747
-0.004,0.053,0.998,-0.061,1901751
-0.004,0.052,0.998,-0.244,1901755
-0.004,0.052,0.998,-0.122,1901759
-0.004,0.052,0.998,-0.122,1901763
-0.004,0.052,0.999,-0.305,1901767
-0.004,0.052,0.999,-0.427,1901771
-0.002,0.053,0.998,-0.122,1901775
-0.002,0.053,0.998,-0.122,1901779
-0.004,0.053,1.0,-0.305,1901783
-0.004,0.053,1.0,-0.305,1901787
-0.004,0.053,1.0,-0.244,1901791
-0.004,0.052,0.999,-0.122,1901794
-0.004,0.052,0.999,-0.183,1901798
-0.003,0.052,0.998,-0.244,1901802
-0.003,0.052,0.998,-0.244,1901806
-0.003,0.052,0.998,-0.244,1901810
-0.003,0.053,0.999,-0.244,1901814
-0.003,0.053,0.999,-0.244,1901818
-0.004,0.053,0.999,-0.305,1901822
-0.004,0.053,0.999,-0.305,1901826
-0.004,0.053,0.999,-0.305,1901830
-0.004,0.053,1.0,-0.183,1901834
-0.004,0.053,1.0,-0.122,1901838
-0.005,0.053,1.0,-0.122,1901842
-0.005,0.053,1.0,-0.122,1901846
-0.005,0.053,1.0,-0.305,1901850
-0.004,0.052,1.0,-0.183,1901854
-0.004,0.052,1.0,-0.305,1901858
-0.005,0.052,1.0,-0.366,1901862
-0.005,0.052,1.0,-0.366,1901866
-0.005,0.052,1.0,-0.305,1901870
-0.005,0.053,0.999,-0.244,1901874
-0.005,0.053,0.999,-0.244,1901878
-0.006,0.053,1.0,-0.183,1901882
-0.006,0.053,1.0,-0.183,1901886
-0.006,0.053,1.0,-0.122,1901890
-0.004,0.052,0.999,-0.122,1901894
-0.004,0.052,0.999,-0.244,1901898
-0.004,0.053,0.997,-0.244,1901902
-0.004,0.053,0.997,-0.244,1901906
-0.004,0.053,0.997,-0.183,1901910
-0.006,0.052,0.999,-0.122,1901914
-0.006,0.052,0.999,-0.183,1901918
-0.004,0.053,0.999,-0.183,1901922
-0.004,0.053,0.999,-0.183,1901926
-0.004,0.053,0.999,-0.366,1901929
-0.004,0.052,0.999,-0.305,1901933
-0.004,0.052,0.999,-0.183,1901937
-0.005,0.051,1.0,-0.183,1901941
-0.005,0.051,1.0,-0.183,1901945
-0.005,0.051,1.0,-0.305,1901949
-0.004,0.052,0.999,-0.183,1901953
-0.004,0.052,0.999,-0.122,1901957
-0.004,0.052,0.999,-0.305,1901961
-0.004,0.052,0.999,-0.305,1901965
-0.004,0.052,0.999,-0.305,1901969
-0.003,0.053,1.001,-0.183,1901973
-0.003,0.053,1.001,-0.183,1901977
-0.003,0.051,0.999,-0.183,1901981
-0.003,0.051,0.999,-0.183,1901985
-0.003,0.051,0.999,-0.183,1901989
-0.005,0.052,1.0,-0.122,1901993
-0.005,0.052,1.0,-0.244,1901997
-0.004,0.053,0.999,-0.244,1902001
-0.004,0.053,0.999,-0.244,1902005
-0.004,0.053,0.999,-0.122,1902009
-0.004,0.054,1.0,-0.183,1902013
-0.004,0.054,1.0,-0.183,1902017
-0.003,0.054,0.999,-0.244,1902021
-0.003,0.054,0.999,-0.244,1902025
-0.003,0.054,0.999,-0.305,1902029
-0.002,0.053,0.999,-0.183,1902033
-0.002,0.053,0.999,-0.183,1902037
-0.004,0.053,0.999,-0.183,1902041
-0.004,0.053,0.999,-0.183,1902045
-0.004,0.053,0.999,-0.122,1902049
-0.005,0.053,1.0,-0.183,1902053
-0.005,0.053,1.0,-0.244,1902057
-0.003,0.053,0.999,-0.183,1902060
-0.003,0.053,0.999,-0.183,1902064
-0.003,0.053,0.999,-0.183,1902068
-0.005,0.052,0.997,-0.244,1902072
-0.005,0.052,0.997,-0.183,1902076
-0.005,0.052,0.999,-0.122,1902080
-0.005,0.052,0.999,-0.122,1902084
-0.005,0.052,0.999,-0.244,1902088
-0.005,0.052,1.0,0.0,1902092
-0.005,0.052,1.0,-0.122,1902096
-0.005,0.052,1.0,-0.366,1902100
-0.005,0.052,1.0,-0.366,1902104
-0.005,0.052,1.0,-0.183,1902108
-0.005,0.054,0.998,0.122,1902112
-0.005,0.054,0.998,-0.061,1902116
-0.004,0.053,1.0,-0.244,1902120
-0.004,0.053,1.0,-0.244,1902124
-0.004,0.053,1.0,-0.183,1902128
-0.004,0.053,0.999,-0.244,1902132
-0.004,0.053,0.999,-0.122,1902136
-0.004,0.052,0.998,-0.244,1902140
-0.004,0.052,0.998,-0.244,1902144
-0.004,0.052,0.998,-0.183,1902148
-0.006,0.053,0.998,-0.122,1902152
-0.006,0.053,0.998,-0.183,1902156
-0.003,0.052,0.998,-0.183,1902160
-0.003,0.052,0.998,-0.183,1902164
-0.003,0.052,0.998,-0.061,1902168
-0.004,0.053,1.001,-0.183,1902172
-0.004,0.053,1.001,-0.122,1902175
-0.003,0.054,1.0,-0.244,1902179
-0.003,0.054,1.0,-0.244,1902183
-0.003,0.054,1.0,-0.244,1902187
-0.002,0.054,0.999,-0.305,1902191
-0.002,0.054,0.999,-0.183,1902195
-0.003,0.053,1.001,0.061,1902199
-0.003,0.053,1.001,0.061,1902203
-0.003,0.053,1.001,-0.061,1902207
-0.003,0.053,0.999,-0.305,1902211
-0.003,0.053,0.999,-0.183,1902215
-0.006,0.053,0.998,-0.244,1902219
-0.006,0.053,0.998,-0.244,1902223
-0.006,0.053,0.998,-0.244,1902227
-0.004,0.053,0.998,-0.244,1902231
-0.004,0.053,0.998,-0.183,1902235
-0.004,0.053,0.999,-0.244,1902239
-0.004,0.053,0.999,-0.244,1902243
-0.004,0.053,0.999,-0.244,1902247
-0.004,0.053,0.999,-0.122,1902251
-0.004,0.053,0.999,-0.183,1902255
-0.005,0.053,0.998,-0.244,1902259
-0.005,0.053,0.998,-0.244,1902263
-0.005,0.053,0.998,-0.061,1902267
-0.005,0.052,0.998,-0.244,1902271
-0.005,0.052,0.998,-0.244,1902275
-0.004,0.053,1.0,-0.122,1902279
-0.004,0.053,1.0,-0.122,1902283
-0.004,0.053,1.0,-0.061,1902287
-0.003,0.053,1.0,-0.183,1902291
-0.003,0.053,1.0,-0.366,1902294
-0.003,0.053,1.0,-0.244,1902298
-0.003,0.053,1.0,-0.244,1902302
-0.003,0.053,1.0,-0.305,1902306
-0.006,0.053,0.999,-0.244,1902310
-0.006,0.053,0.999,-0.122,1902314
-0.003,0.052,0.998,-0.122,1902318
-0.003,0.052,0.998,-0.122,1902322
-0.003,0.052,0.998,-0.122,1902326
-0.002,0.053,1.0,-0.183,1902330
-0.002,0.053,1.0,-0.122,1902334
-0.003,0.053,0.998,-0.244,1902338
-0.003,0.053,0.998,-0.244,1902342
-0.003,0.053,0.998,-0.244,1902346
-0.003,0.052,0.998,-0.183,1902350
-0.003,0.052,0.998,-0.183,1902354
-0.004,0.051,0.998,-0.305,1902358
-0.004,0.051,0.998,-0.305,1902362
-0.004,0.051,0.998,-0.244,1902366
-0.004,0.052,1.0,-0.061,1902370
-0.004,0.052,1.0,-0.122,1902374
-0.002,0.052,1.0,-0.244,1902378
-0.002,0.052,1.0,-0.244,1902382
-0.002,0.052,1.0,-0.122,1902386
-0.004,0.052,0.999,-0.244,1902390
-0.004,0.052,0.999,-0.183,1902394
-0.005,0.053,0.999,-0.122,1902398
-0.005,0.053,0.999,-0.122,1902402
-0.005,0.053,0.999,-0.183,1902406
-0.004,0.053,0.999,-0.183,1902410
-0.004,0.053,0.999,-0.183,1902414
-0.003,0.053,0.998,-0.183,1902418
-0.003,0.053,0.998,-0.183,1902422
-0.003,0.053,0.998,-0.183,1902426
-0.004,0.053,0.998,-0.183,1902430
-0.004,0.053,0.998,-0.183,1902433
-0.004,0.054,0.998,-0.061,1902437
-0.004,0.054,0.998,-0.061,1902441
-0.004,0.054,0.998,-0.122,1902445
-0.003,0.052,1.0,-0.183,1902449
-0.003,0.052,1.0,-0.183,1902453
-0.004,0.052,1.0,-0.122,1902457
-0.004,0.052,1.0,-0.122,1902461
-0.004,0.052,1.0,-0.122,1902465
-0.003,0.052,0.999,-0.183,1902469
-0.003,0.052,0.999,-0.244,1902473
-0.004,0.052,0.999,-0.244,1902477
-0.004,0.052,0.999,-0.244,1902481
-0.004,0.052,0.999,-0.122,1902485
-0.005,0.052,0.999,-0.183,1902489
-0.005,0.052,0.999,-0.183,1902493
-0.003,0.052,1.0,-0.122,1902497
-0.003,0.052,1.0,-0.122,1902501
-0.003,0.052,1.0,-0.244,1902505
-0.005,0.052,1.001,-0.244,1902509
-0.005,0.052,1.001,-0.183,1902513
-0.003,0.052,1.0,-0.122,1902517
-0.003,0.052,1.0,-0.122,1902521
-0.003,0.052,1.0,-0.183,1902525
-0.004,0.052,1.0,-0.183,1902529
-0.004,0.052,1.0,-0.183,1902533
-0.005,0.052,1.0,-0.305,1902537
-0.005,0.052,1.0,-0.305,1902541
-0.005,0.052,1.0,-0.366,1902545
-0.003,0.052,1.0,-0.488,1902549
-0.003,0.052,1.0,-0.244,1902553
-0.004,0.053,1.0,-0.183,1902557
-0.004,0.053,1.0,-0.183,1902560
-0.004,0.053,1.0,-0.183,1902564
-0.004,0.053,0.999,-0.244,1902568
-0.004,0.053,0.999,-0.305,1902572
-0.004,0.054,1.0,-0.183,1902576
-0.004,0.054,1.0,-0.183,1902580
-0.004,0.054,1.0,-0.183,1902584
-0.003,0.053,0.998,-0.183,1902588
-0.003,0.053,0.998,-0.183,1902592
-0.004,0.052,0.998,-0.244,1902596
-0.004,0.052,0.998,-0.244,1902600
-0.004,0.052,0.998,-0.244,1902604
-0.004,0.052,0.999,-0.061,1902608
-0.004,0.052,0.999,-0.183,1902612
-0.004,0.054,0.999,-0.183,1902616
-0.004,0.054,0.999,-0.183,1902620
-0.004,0.054,0.999,-0.061,1902624
-0.003,0.054,0.999,-0.061,1902628
-0.003,0.054,0.999,-0.305,1902632
-0.004,0.053,0.999,-0.183,1902636
-0.004,0.053,0.999,-0.183,1902640
-0.004,0.053,0.999,-0.244,1902644
-0.004,0.054,1.001,-0.244,1902648
-0.004,0.054,1.001,-0.122,1902652
-0.002,0.053,1.001,-0.183,1902656
-0.002,0.053,1.001,-0.183,1902660
-0.002,0.053,1.001,-0.244,1902664
-0.004,0.052,0.999,-0.061,1902668
-0.004,0.052,0.999,-0.183,1902672
-0.005,0.053,0.997,-0.244,1902676
-0.005,0.053,0.997,-0.244,1902680
-0.005,0.053,0.997,-0.183,1902684
-0.005,0.053,1.0,-0.244,1902688
-0.005,0.053,1.0,-0.244,1902692
-0.005,0.052,1.001,-0.183,1902695
-0.005,0.052,1.001,-0.183,1902699
-0.005,0.052,1.001,-0.244,1902703
-0.003,0.052,1.0,-0.122,1902707
-0.003,0.052,1.0,-0.122,1902711
-0.003,0.052,1.0,-0.122,1902715
-0.003,0.052,1.0,-0.122,1902719
-0.003,0.052,1.0,-0.244,1902723
-0.003,0.053,0.999,-0.427,1902727
-0.003,0.053,0.999,-0.305,1902731
-0.003,0.052,0.999,-0.244,1902735
-0.003,0.052,0.999,-0.244,1902739
-0.003,0.052,0.999,-0.183,1902743
-0.003,0.053,1.001,-0.183,1902747
-0.003,0.053,1.001,-0.122,1902751
-0.003,0.053,0.999,-0.122,1902755
-0.003,0.053,0.999,-0.122,1902759
-0.003,0.053,0.999,-0.244,1902763
-0.003,0.053,0.997,-0.244,1902767
-0.003,0.053,0.997,-0.244,1902771
-0.004,0.052,0.999,-0.183,1902775
-0.004,0.052,0.999,-0.183,1902779
-0.004,0.052,0.999,-0.122,1902783
-0.005,0.053,1.0,-0.183,1902787
-0.005,0.053,1.0,-0.183,1902791
-0.005,0.053,0.999,-0.305,1902795
-0.005,0.053,0.999,-0.305,1902799
-0.005,0.053,0.999,-0.305,1902803
-0.006,0.055,0.997,-0.122,1902807
-0.006,0.055,0.997,-0.061,1902811
-0.003,0.052,1.0,-0.122,1902815
-0.003,0.052,1.0,-0.122,1902818
-0.003,0.052,1.0,-0.122,1902822
-0.003,0.052,0.998,-0.061,1902826
-0.003,0.052,0.998,-0.122,1902830
-0.004,0.052,0.999,-0.244,1902834
-0.004,0.052,0.999,-0.244,1902838
-0.004,0.052,0.999,-0.183,1902842
-0.004,0.054,0.999,-0.183,1902846
-0.004,0.054,0.999,-0.061,1902850
-0.004,0.053,1.0,-0.244,1902854
