Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.003,0.36,0.927,-0.305,2261357
-0.003,0.36,0.927,-0.305,2261361
-0.001,0.361,0.927,-0.305,2261365
-0.001,0.361,0.927,-0.244,2261369
-0.002,0.362,0.927,-0.244,2261373
-0.002,0.362,0.927,-0.183,2261377
-0.002,0.362,0.927,-0.183,2261381
0.0,0.36,0.927,-0.244,2261385
0.0,0.36,0.927,-0.183,2261389
-0.001,0.359,0.928,-0.244,2261393
-0.001,0.359,0.928,-0.183,2261397
-0.001,0.359,0.928,-0.183,2261401
-0.001,0.357,0.925,-0.183,2261404
-0.001,0.357,0.925,-0.122,2261408
-0.001,0.358,0.927,0.0,2261412
-0.001,0.358,0.927,-0.122,2261416
-0.001,0.358,0.927,-0.122,2261420
0.0,0.36,0.927,-0.183,2261424
0.0,0.36,0.927,-0.122,2261428
-0.0,0.361,0.927,-0.244,2261432
-0.0,0.361,0.927,-0.366,2261436
-0.0,0.361,0.927,-0.366,2261440
-0.001,0.359,0.927,-0.305,2261444
-0.001,0.359,0.927,-0.183,2261448
0.0,0.359,0.924,-0.183,2261452
0.0,0.359,0.924,-0.244,2261456
0.0,0.359,0.924,-0.244,2261460
-0.002,0.363,0.928,-0.244,2261464
-0.002,0.363,0.928,-0.183,2261468
-0.003,0.363,0.93,-0.183,2261472
-0.003,0.363,0.93,-0.183,2261476
-0.003,0.363,0.93,-0.183,2261480
-0.001,0.361,0.919,-0.244,2261484
-0.001,0.361,0.919,-0.244,2261488
-0.001,0.364,0.929,-0.183,2261492
-0.001,0.364,0.929,-0.122,2261496
-0.001,0.364,0.929,-0.122,2261500
-0.0,0.362,0.937,-0.183,2261504
-0.0,0.362,0.937,-0.183,2261508
-0.002,0.361,0.916,-0.244,2261512
-0.002,0.361,0.916,-0.305,2261516
-0.002,0.361,0.916,-0.305,2261520
-0.002,0.361,0.921,-0.122,2261523
-0.002,0.361,0.921,-0.122,2261527
-0.002,0.361,0.934,-0.244,2261531
-0.002,0.361,0.934,-0.183,2261535
-0.002,0.361,0.934,-0.183,2261539
-0.001,0.359,0.924,-0.183,2261543
-0.001,0.359,0.924,-0.183,2261547
-0.002,0.358,0.921,-0.183,2261551
-0.002,0.358,0.921,-0.183,2261555
-0.002,0.358,0.921,-0.183,2261559
-0.001,0.36,0.932,-0.183,2261563
-0.001,0.36,0.932,-0.122,2261567
-0.001,0.36,0.929,-0.183,2261571
-0.001,0.36,0.929,-0.122,2261575
-0.001,0.36,0.929,-0.122,2261579
-0.001,0.359,0.923,-0.061,2261583
-0.001,0.359,0.923,-0.183,2261587
-0.001,0.358,0.93,-0.305,2261591
-0.001,0.358,0.93,-0.366,2261595
-0.001,0.358,0.93,-0.366,2261599
-0.001,0.359,0.929,-0.122,2261603
-0.001,0.359,0.929,-0.183,2261607
-0.002,0.359,0.923,-0.305,2261611
-0.002,0.359,0.923,-0.122,2261615
-0.002,0.359,0.923,-0.122,2261619
-0.002,0.36,0.926,-0.244,2261623
-0.002,0.36,0.926,-0.122,2261627
-0.003,0.36,0.928,-0.183,2261631
-0.003,0.36,0.928,-0.183,2261635
-0.003,0.36,0.928,-0.183,2261639
-0.002,0.36,0.924,-0.244,2261643
-0.002,0.36,0.924,-0.305,2261647
-0.001,0.361,0.923,-0.244,2261651
-0.001,0.361,0.923,-0.244,2261655
-0.001,0.361,0.923,-0.244,2261659
-0.003,0.363,0.927,-0.122,2261663
-0.003,0.363,0.927,-0.122,2261667
-0.003,0.361,0.93,-0.061,2261671
-0.003,0.361,0.93,-0.244,2261675
-0.003,0.361,0.93,-0.244,2261679
-0.002,0.36,0.923,-0.244,2261683
-0.002,0.36,0.923,-0.244,2261687
-0.003,0.36,0.927,-0.244,2261690
-0.003,0.36,0.927,-0.122,2261694
-0.003,0.36,0.927,-0.122,2261698
-0.003,0.36,0.929,-0.122,2261702
-0.003,0.36,0.929,-0.366,2261706
-0.001,0.361,0.925,-0.183,2261710
-0.001,0.361,0.925,-0.122,2261714
-0.001,0.361,0.925,-0.122,2261718
-0.0,0.36,0.927,-0.244,2261722
-0.0,0.36,0.927,-0.244,2261726
-0.0,0.359,0.926,-0.183,2261730
-0.0,0.359,0.926,-0.122,2261734
-0.0,0.359,0.926,-0.122,2261738
0.0,0.359,0.928,-0.183,2261742
0.0,0.359,0.928,-0.183,2261746
0.0,0.358,0.926,-0.244,2261750
0.0,0.358,0.926,-0.305,2261754
0.0,0.358,0.926,-0.305,2261758
0.001,0.36,0.927,-0.244,2261762
0.001,0.36,0.927,-0.122,2261766
-0.001,0.359,0.927,-0.244,2261770
-0.001,0.359,0.927,-0.244,2261774
-0.001,0.359,0.927,-0.244,2261778
-0.0,0.359,0.927,-0.122,2261782
-0.0,0.359,0.927,-0.305,2261786
-0.001,0.359,0.929,-0.122,2261790
-0.001,0.359,0.929,-0.305,2261794
-0.001,0.359,0.929,-0.305,2261798
