Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.004,0.055,0.976,-0.244,2081545
-0.004,0.055,0.976,-0.122,2081549
-0.002,0.055,0.995,-0.183,2081553
-0.002,0.055,0.995,-0.244,2081557
-0.002,0.055,0.995,-0.244,2081561
-0.002,0.052,1.014,-0.183,2081565
-0.002,0.052,1.014,-0.183,2081569
0.001,0.051,1.007,-0.183,2081573
0.001,0.051,1.007,-0.183,2081577
0.001,0.05,0.999,-0.244,2081581
0.001,0.05,0.999,-0.244,2081585
0.001,0.05,0.999,-0.183,2081589
0.0,0.048,0.998,-0.183,2081593
0.0,0.048,0.998,-0.244,2081597
0.001,0.047,1.0,-0.183,2081601
0.001,0.047,1.0,-0.183,2081605
0.001,0.047,1.0,-0.122,2081609
0.001,0.047,0.999,-0.122,2081613
0.001,0.047,0.999,-0.183,2081617
-0.001,0.048,1.001,-0.183,2081621
-0.001,0.048,1.001,-0.183,2081625
-0.001,0.048,1.001,-0.183,2081629
-0.002,0.05,1.002,-0.122,2081633
-0.002,0.05,1.002,-0.183,2081637
-0.001,0.05,1.004,-0.122,2081641
-0.001,0.05,1.004,-0.122,2081645
-0.001,0.05,1.004,-0.122,2081648
-0.002,0.051,0.998,-0.122,2081652
-0.002,0.051,0.998,-0.122,2081656
-0.003,0.051,1.004,-0.122,2081660
-0.003,0.051,1.004,-0.122,2081664
-0.003,0.051,1.004,-0.183,2081668
-0.004,0.052,1.001,-0.366,2081672
-0.004,0.052,1.001,-0.183,2081676
-0.005,0.052,1.0,-0.061,2081680
-0.005,0.052,1.0,-0.061,2081684
-0.005,0.052,1.0,-0.366,2081688
-0.004,0.052,1.002,-0.244,2081692
-0.004,0.052,1.002,-0.183,2081696
-0.005,0.055,0.991,-0.183,2081700
-0.005,0.055,0.991,-0.183,2081704
-0.005,0.055,0.991,-0.122,2081708
-0.009,0.056,0.999,-0.122,2081712
-0.009,0.056,0.999,-0.183,2081716
-0.01,0.057,0.999,-0.122,2081720
-0.01,0.057,0.999,-0.122,2081724
-0.01,0.057,0.999,-0.183,2081728
-0.011,0.058,0.994,-0.122,2081732
-0.011,0.058,0.994,-0.122,2081736
-0.01,0.061,0.994,-0.244,2081740
-0.01,0.061,0.994,-0.244,2081744
-0.01,0.061,0.994,-0.244,2081748
-0.011,0.06,0.993,-0.122,2081752
-0.011,0.06,0.993,-0.244,2081756
-0.011,0.063,0.992,-0.305,2081760
-0.011,0.063,0.992,-0.305,2081764
-0.011,0.063,0.992,-0.183,2081768
-0.01,0.062,0.992,-0.122,2081772
-0.01,0.062,0.992,-0.122,2081776
-0.012,0.062,0.997,-0.183,2081780
-0.012,0.062,0.997,-0.183,2081784
-0.012,0.062,0.997,-0.183,2081788
-0.01,0.057,0.997,-0.183,2081791
-0.01,0.057,0.997,-0.122,2081795
-0.008,0.057,0.994,-0.122,2081799
-0.008,0.057,0.994,-0.122,2081803
-0.008,0.057,0.994,-0.183,2081807
-0.007,0.054,0.998,-0.183,2081811
-0.007,0.054,0.998,-0.244,2081815
-0.005,0.054,0.998,-0.244,2081819
-0.005,0.054,0.998,-0.244,2081823
-0.005,0.054,0.998,-0.244,2081827
-0.004,0.055,0.998,-0.305,2081831
-0.004,0.055,0.998,-0.183,2081835
-0.006,0.054,1.002,-0.183,2081839
-0.006,0.054,1.002,-0.183,2081843
-0.006,0.054,1.002,-0.244,2081847
-0.003,0.054,1.001,-0.244,2081851
-0.003,0.054,1.001,-0.244,2081855
-0.0,0.054,1.003,-0.244,2081859
-0.0,0.054,1.003,-0.244,2081863
-0.0,0.054,1.003,-0.244,2081867
0.0,0.052,1.001,-0.305,2081871
0.0,0.052,1.001,-0.366,2081875
0.0,0.05,1.001,-0.366,2081879
0.0,0.05,1.001,-0.366,2081883
0.0,0.05,1.001,-0.244,2081887
0.001,0.049,1.003,-0.244,2081891
0.001,0.049,1.003,-0.305,2081895
-0.0,0.047,1.002,-0.244,2081899
-0.0,0.047,1.002,-0.244,2081903
-0.0,0.047,1.002,-0.244,2081907
0.001,0.048,1.001,-0.244,2081911
0.001,0.048,1.001,-0.122,2081915
0.001,0.048,1.0,-0.122,2081919
0.001,0.048,1.0,-0.122,2081922
0.001,0.048,1.0,-0.183,2081926
-0.001,0.05,0.989,-0.305,2081930
-0.001,0.05,0.989,-0.183,2081934
-0.004,0.052,1.014,-0.122,2081938
-0.004,0.052,1.014,-0.122,2081942
-0.004,0.052,1.014,-0.122,2081946
-0.008,0.055,0.998,-0.061,2081950
-0.008,0.055,0.998,-0.122,2081954
-0.008,0.058,0.986,-0.183,2081958
-0.008,0.058,0.986,-0.183,2081962
-0.008,0.058,0.986,-0.122,2081966
-0.009,0.057,1.023,-0.122,2081970
-0.009,0.057,1.023,-0.183,2081974
-0.007,0.058,0.987,-0.183,2081978
-0.007,0.058,0.987,-0.183,2081982
-0.007,0.058,0.987,-0.122,2081986
-0.006,0.056,0.984,-0.244,2081990
-0.006,0.056,0.984,-0.183,2081994
-0.008,0.058,1.013,-0.305,2081998
-0.008,0.058,1.013,-0.305,2082002
-0.008,0.058,1.013,-0.183,2082006
-0.008,0.058,1.001,-0.183,2082010
-0.008,0.058,1.001,-0.244,2082014
-0.006,0.054,0.992,-0.244,2082018
-0.006,0.054,0.992,-0.244,2082022
-0.006,0.054,0.992,-0.183,2082026
-0.009,0.054,0.983,-0.183,2082030
-0.009,0.054,0.983,-0.427,2082034
-0.01,0.054,1.01,-0.366,2082038
-0.01,0.054,1.01,-0.366,2082042
-0.01,0.054,1.01,-0.244,2082045
-0.009,0.053,1.023,-0.183,2082049
-0.009,0.053,1.023,-0.183,2082053
-0.007,0.052,0.972,-0.122,2082057
-0.007,0.052,0.972,-0.122,2082061
-0.007,0.052,0.972,-0.122,2082065
-0.005,0.05,0.998,-0.183,2082069
-0.005,0.05,0.998,-0.122,2082073
-0.004,0.052,1.006,-0.061,2082077
-0.004,0.052,1.006,-0.061,2082081
-0.004,0.052,1.006,-0.183,2082085
-0.002,0.054,1.0,-0.061,2082089
-0.002,0.054,1.0,-0.061,2082093
-0.0,0.053,0.993,-0.183,2082097
-0.0,0.053,0.993,-0.183,2082101
-0.0,0.053,0.993,-0.122,2082105
-0.003,0.054,1.003,-0.305,2082109
-0.003,0.054,1.003,-0.366,2082113
-0.002,0.052,1.02,-0.244,2082117
-0.002,0.052,1.02,-0.244,2082121
-0.002,0.052,1.02,-0.183,2082125
-0.001,0.053,0.989,-0.122,2082129
-0.001,0.053,0.989,-0.183,2082133
-0.001,0.053,0.995,-0.122,2082137
-0.001,0.053,0.995,-0.122,2082141
-0.001,0.053,0.995,-0.122,2082145
-0.002,0.053,1.008,-0.122,2082149
-0.002,0.053,1.008,-0.122,2082153
-0.001,0.055,0.994,-0.244,2082157
-0.001,0.055,0.994,-0.244,2082161
-0.001,0.055,0.994,-0.183,2082165
-0.004,0.056,1.0,-0.122,2082169
-0.004,0.056,1.0,-0.183,2082173
-0.005,0.055,1.007,-0.244,2082176
-0.005,0.055,1.007,-0.244,2082180
-0.005,0.055,1.007,-0.244,2082184
-0.005,0.052,0.998,-0.305,2082188
